DATE,PERIOD,GROSS INJECTION (MWh),NET INJECTION (MWh)
13 Jan 19,38,2840.384,2665.575
13 Jan 19,39,2905.47,2731.6690000000003
13 Jan 19,40,2944.7540000000004,2771.07
13 Jan 19,41,2962.2229999999995,2788.292
13 Jan 19,42,2986.995,2813.16
13 Jan 19,43,2993.719,2819.748
13 Jan 19,44,2978.6409999999996,2804.528
13 Jan 19,45,2926.8740000000007,2752.6420000000007
13 Jan 19,46,2864.5840000000007,2690.409
13 Jan 19,47,2800.626,2626.2470000000008
13 Jan 19,48,2754.093,2579.936
14 Jan 19,1,2673.4640000000004,2499.416
14 Jan 19,2,2605.4770000000003,2431.391
14 Jan 19,3,2516.947,2343.0460000000003
14 Jan 19,4,2518.783000000001,2344.907
14 Jan 19,5,2482.9539999999997,2309.06
14 Jan 19,6,2464.1979999999994,2290.184
14 Jan 19,7,2439.198000000001,2265.2520000000004
14 Jan 19,8,2427.8320000000003,2254.154
14 Jan 19,9,2429.57,2256.004000000001
14 Jan 19,10,2417.7409999999995,2243.9410000000003
14 Jan 19,11,2450.74,2276.84
14 Jan 19,12,2524.561,2350.874
14 Jan 19,13,2629.565,2455.5779999999995
14 Jan 19,14,2722.73,2548.422
14 Jan 19,15,2811.6890000000008,2637.3340000000007
14 Jan 19,16,2927.1340000000005,2751.947
14 Jan 19,17,3073.5220000000004,2897.304
14 Jan 19,18,3179.336,3001.831
14 Jan 19,19,3246.186000000001,3067.658000000001
14 Jan 19,20,3294.788,3116.0640000000003
14 Jan 19,21,3337.0759999999996,3157.059
14 Jan 19,22,3357.586,3176.9120000000007
14 Jan 19,23,3370.7659999999996,3189.961
14 Jan 19,24,3344.673,3163.46
14 Jan 19,25,3319.3059999999987,3138.9839999999995
14 Jan 19,26,3304.525,3122.817
14 Jan 19,27,3331.288,3149.591
14 Jan 19,28,3362.184,3180.8590000000004
14 Jan 19,29,3349.213,3169.1089999999995
14 Jan 19,30,3344.599,3165.7129999999997
14 Jan 19,31,3351.01,3171.701
14 Jan 19,32,3360.9970000000003,3181.8559999999998
14 Jan 19,33,3359.8589999999995,3182.355
14 Jan 19,34,3342.972,3165.413
14 Jan 19,35,3318.927,3142.401
14 Jan 19,36,3270.6420000000003,3095.098
14 Jan 19,37,3202.465,3027.8359999999993
14 Jan 19,38,3180.025,3005.566000000001
14 Jan 19,39,3188.6479999999997,3014.573
14 Jan 19,40,3194.6620000000003,3020.4640000000004
14 Jan 19,41,3175.5190000000002,3001.297
14 Jan 19,42,3154.526,2979.695
14 Jan 19,43,3128.12,2953.4210000000007
14 Jan 19,44,3079.5290000000005,2904.759
14 Jan 19,45,2998.793000000001,2823.7340000000004
14 Jan 19,46,2946.954,2772.063
14 Jan 19,47,2869.4359999999997,2694.385
14 Jan 19,48,2796.909,2621.913
15 Jan 19,1,2691.923,2517.398
15 Jan 19,2,2624.617,2450.1
15 Jan 19,3,2541.159,2366.61
15 Jan 19,4,2556.8379999999997,2382.495
15 Jan 19,5,2527.119,2352.614
15 Jan 19,6,2495.07,2320.571000000001
15 Jan 19,7,2480.491,2305.847
15 Jan 19,8,2471.7609999999995,2296.821
15 Jan 19,9,2461.088,2286.1220000000003
15 Jan 19,10,2469.933,2295.152
15 Jan 19,11,2493.973,2319.2719999999995
15 Jan 19,12,2562.172,2387.3659999999995
15 Jan 19,13,2649.367,2474.4819999999995
15 Jan 19,14,2728.9649999999992,2553.759
15 Jan 19,15,2823.945,2648.8630000000007
15 Jan 19,16,2921.554,2745.5759999999996
15 Jan 19,17,3057.743,2881.533
15 Jan 19,18,3152.199,2974.9709999999995
15 Jan 19,19,3219.297,3040.9959999999996
15 Jan 19,20,3260.1409999999996,3080.620000000001
15 Jan 19,21,3306.5830000000005,3126.135
15 Jan 19,22,3318.99,3137.711
15 Jan 19,23,3332.408,3154.763000000001
15 Jan 19,24,3320.4239999999995,3145.7009999999996
15 Jan 19,25,3278.719,3106.5240000000003
15 Jan 19,26,3277.04,3105.3740000000003
15 Jan 19,27,3299.4709999999995,3127.888
15 Jan 19,28,3328.501,3155.4079999999994
15 Jan 19,29,3335.4060000000013,3163.472
15 Jan 19,30,3340.223,3169.84
15 Jan 19,31,3330.3939999999993,3161.128
15 Jan 19,32,3348.6359999999995,3180.585
15 Jan 19,33,3349.5409999999993,3181.9459999999995
15 Jan 19,34,3345.486,3178.6540000000005
15 Jan 19,35,3319.1649999999995,3153.0040000000004
15 Jan 19,36,3288.744,3123.528
15 Jan 19,37,3210.2290000000007,3045.138
15 Jan 19,38,3189.6210000000005,3025.494
15 Jan 19,39,3189.682,3026.370000000001
15 Jan 19,40,3193.768,3030.2329999999997
15 Jan 19,41,3182.238,3018.388
15 Jan 19,42,3149.603,2985.281
15 Jan 19,43,3115.8139999999994,2951.222
15 Jan 19,44,3069.5,2904.933
15 Jan 19,45,3001.994,2837.38
15 Jan 19,46,2925.273,2760.474
15 Jan 19,47,2858.2900000000004,2693.4100000000008
15 Jan 19,48,2786.966,2621.875
16 Jan 19,1,2686.6759999999995,2521.3070000000002
16 Jan 19,2,2635.9590000000007,2470.516
16 Jan 19,3,2587.837,2422.505
16 Jan 19,4,2557.044000000001,2391.644
16 Jan 19,5,2531.646,2366.1869999999994
16 Jan 19,6,2490.916,2325.251
16 Jan 19,7,2474.098,2308.377
16 Jan 19,8,2460.0570000000002,2294.179
16 Jan 19,9,2453.327,2287.395
16 Jan 19,10,2456.373,2290.439
16 Jan 19,11,2484.693,2318.672
16 Jan 19,12,2543.357,2377.359
16 Jan 19,13,2645.97,2479.6330000000007
16 Jan 19,14,2717.6240000000007,2550.913
16 Jan 19,15,2811.785,2644.79
16 Jan 19,16,2917.1820000000002,2749.1809999999996
16 Jan 19,17,3048.067,2879.0290000000005
16 Jan 19,18,3164.492,2994.3299999999995
16 Jan 19,19,3229.928000000001,3058.6040000000003
16 Jan 19,20,3259.5879999999997,3087.2429999999995
16 Jan 19,21,3304.1890000000003,3131.325
16 Jan 19,22,3336.962,3163.73
16 Jan 19,23,3356.9120000000007,3183.966000000001
16 Jan 19,24,3339.213,3167.054
16 Jan 19,25,3318.9059999999995,3146.634
16 Jan 19,26,3314.475,3142.9410000000007
16 Jan 19,27,3334.5960000000005,3162.870000000001
16 Jan 19,28,3356.144,3183.946
16 Jan 19,29,3368.1690000000003,3196.325
16 Jan 19,30,3361.603,3189.321
16 Jan 19,31,3360.7870000000007,3189.956000000001
16 Jan 19,32,3359.2740000000003,3189.43
16 Jan 19,33,3361.708,3192.88
16 Jan 19,34,3348.0980000000004,3179.885
16 Jan 19,35,3304.0820000000003,3136.467
16 Jan 19,36,3230.4919999999993,3064.2139999999995
16 Jan 19,37,3205.0409999999997,3038.955
16 Jan 19,38,3183.5820000000003,3009.147
16 Jan 19,39,3214.933,3041.2940000000003
16 Jan 19,40,3217.6030000000005,3043.977000000001
16 Jan 19,41,3202.025,3028.66
16 Jan 19,42,3180.4139999999993,3006.705
16 Jan 19,43,3148.7290000000007,2974.610000000001
16 Jan 19,44,3102.0290000000005,2927.8379999999997
16 Jan 19,45,3019.8070000000002,2845.117
16 Jan 19,46,2947.119,2772.5170000000003
16 Jan 19,47,2868.74,2694.0750000000007
16 Jan 19,48,2794.961,2620.285
17 Jan 19,1,2714.276,2540.3320000000003
17 Jan 19,2,2662.416000000001,2487.6990000000005
17 Jan 19,3,2569.292,2394.624
17 Jan 19,4,2574.309,2399.317
17 Jan 19,5,2546.123,2371.114
17 Jan 19,6,2517.6710000000007,2342.321000000001
17 Jan 19,7,2500.134,2324.55
17 Jan 19,8,2483.521,2308.185
17 Jan 19,9,2475.9410000000007,2300.8240000000005
17 Jan 19,10,2476.422,2300.905
17 Jan 19,11,2506.952,2331.302
17 Jan 19,12,2566.814,2390.986
17 Jan 19,13,2669.158,2493.206
17 Jan 19,14,2746.845,2570.94
17 Jan 19,15,2836.4529999999995,2660.881
17 Jan 19,16,2938.088000000001,2761.8179999999998
17 Jan 19,17,3064.42,2886.824
17 Jan 19,18,3166.661,2987.4990000000003
17 Jan 19,19,3241.168,3061.5359999999996
17 Jan 19,20,3276.119,3095.559
17 Jan 19,21,3303.6220000000003,3122.0200000000004
17 Jan 19,22,3348.373,3166.6790000000005
17 Jan 19,23,3351.72,3169.152
17 Jan 19,24,3334.701,3152.2709999999997
17 Jan 19,25,3303.199,3121.586
17 Jan 19,26,3296.117,3115.262
17 Jan 19,27,3323.5240000000003,3141.672
17 Jan 19,28,3355.0370000000003,3173.4310000000005
17 Jan 19,29,3361.4100000000008,3180.336
17 Jan 19,30,3332.073,3152.551
17 Jan 19,31,3314.1420000000007,3135.526
17 Jan 19,32,3318.483,3140.151
17 Jan 19,33,3310.887,3132.8309999999997
17 Jan 19,34,3280.9039999999995,3102.2500000000005
17 Jan 19,35,3268.2509999999993,3090.3140000000003
17 Jan 19,36,3222.543,3046.1240000000007
17 Jan 19,37,3162.1610000000005,2985.9040000000005
17 Jan 19,38,3147.047,2971.4390000000003
17 Jan 19,39,3136.195,2961.231
17 Jan 19,40,3134.9800000000005,2959.726
17 Jan 19,41,3131.1320000000005,2955.909
17 Jan 19,42,3097.618,2922.397
17 Jan 19,43,3069.4320000000002,2894.0190000000002
17 Jan 19,44,3022.9970000000003,2847.6669999999995
17 Jan 19,45,2945.7720000000004,2770.5679999999998
17 Jan 19,46,2863.202,2687.718
17 Jan 19,47,2785.848,2610.538
17 Jan 19,48,2710.8250000000007,2535.436
18 Jan 19,1,2641.903,2466.763
18 Jan 19,2,2588.884,2413.66
18 Jan 19,3,2548.308,2373.111000000001
18 Jan 19,4,2517.096,2341.797
18 Jan 19,5,2484.061,2308.58
18 Jan 19,6,2458.105,2282.512
18 Jan 19,7,2438.109,2262.305
18 Jan 19,8,2417.359,2241.437000000001
18 Jan 19,9,2424.626,2248.605
18 Jan 19,10,2423.4020000000005,2247.423
18 Jan 19,11,2449.903,2273.894
18 Jan 19,12,2517.28,2341.173
18 Jan 19,13,2607.515,2431.484000000001
18 Jan 19,14,2694.6809999999996,2518.6130000000007
18 Jan 19,15,2777.159,2601.313
18 Jan 19,16,2890.137,2714.041000000001
18 Jan 19,17,3018.490000000001,2841.7309999999998
18 Jan 19,18,3120.9200000000005,2943.502
18 Jan 19,19,3168.68,2990.364
18 Jan 19,20,3200.1009999999997,3021.03
18 Jan 19,21,3226.639000000001,3048.58
18 Jan 19,22,3225.429,3046.5820000000003
18 Jan 19,23,3213.1559999999995,3032.972
18 Jan 19,24,3202.6180000000004,3021.047
18 Jan 19,25,3169.235,2987.850000000001
18 Jan 19,26,3163.7809999999995,2982.695
18 Jan 19,27,3187.443,3006.536
18 Jan 19,28,3207.4990000000003,3026.8190000000004
18 Jan 19,29,3227.087,3046.4819999999995
18 Jan 19,30,3222.7870000000007,3042.628
18 Jan 19,31,3205.136,3025.515000000001
18 Jan 19,32,3203.0529999999994,3024.077
18 Jan 19,33,3194.387,3016.1249999999995
18 Jan 19,34,3181.7579999999994,3004.861
18 Jan 19,35,3171.9440000000004,2995.909
18 Jan 19,36,3130.9440000000004,2955.478
18 Jan 19,37,3067.57,2892.6290000000004
18 Jan 19,38,3052.1609999999996,2877.735
18 Jan 19,39,3065.6960000000013,2891.5759999999996
18 Jan 19,40,3064.483,2890.1479999999997
18 Jan 19,41,3041.196000000001,2867.351
18 Jan 19,42,3008.563,2834.598
18 Jan 19,43,2978.469,2804.434
18 Jan 19,44,2941.993,2768.422
18 Jan 19,45,2865.967000000001,2692.699
18 Jan 19,46,2770.8140000000003,2597.726
18 Jan 19,47,2733.413,2560.375
18 Jan 19,48,2681.855,2508.103
19 Jan 19,1,2591.884,2418.374
19 Jan 19,2,2556.993,2384.268
19 Jan 19,3,2523.16,2350.354
19 Jan 19,4,2470.09,2297.1820000000002
19 Jan 19,5,2437.688,2264.8540000000007
19 Jan 19,6,2411.174,2238.359
19 Jan 19,7,2390.246,2217.5509999999995
19 Jan 19,8,2376.987,2204.119
19 Jan 19,9,2370.304,2197.297
19 Jan 19,10,2369.652,2196.6489999999994
19 Jan 19,11,2382.199,2209.475000000001
19 Jan 19,12,2405.347,2232.0289999999995
19 Jan 19,13,2448.272,2274.726
19 Jan 19,14,2484.856,2311.137
19 Jan 19,15,2534.023,2360.69
19 Jan 19,16,2592.345,2418.0959999999995
19 Jan 19,17,2689.804,2515.2270000000008
19 Jan 19,18,2774.36,2598.974
19 Jan 19,19,2842.705,2666.236
19 Jan 19,20,2902.0460000000007,2724.708
19 Jan 19,21,2953.014,2775.0160000000005
19 Jan 19,22,2973.9020000000005,2794.633000000001
19 Jan 19,23,2987.073,2807.4440000000004
19 Jan 19,24,2977.7670000000007,2797.598
19 Jan 19,25,2953.906,2773.9809999999993
19 Jan 19,26,2946.2570000000005,2765.9
19 Jan 19,27,2939.9120000000007,2760.580000000001
19 Jan 19,28,2931.169000000001,2751.716
19 Jan 19,29,2927.9640000000004,2748.715
19 Jan 19,30,2914.1009999999997,2734.422
19 Jan 19,31,2913.277,2734.387
19 Jan 19,32,2915.705000000001,2737.3810000000008
19 Jan 19,33,2915.8430000000008,2738.528
19 Jan 19,34,2896.776,2716.744
19 Jan 19,35,2874.4269999999988,2691.765
19 Jan 19,36,2865.8279999999995,2680.6559999999995
19 Jan 19,37,2863.742,2676.0329999999994
19 Jan 19,38,2882.539,2690.116
19 Jan 19,39,2920.992,2729.014
19 Jan 19,40,2933.3309999999997,2741.116
19 Jan 19,41,2923.708,2731.5580000000004
19 Jan 19,42,2920.677000000001,2728.050000000001
19 Jan 19,43,2909.783,2717.658000000001
19 Jan 19,44,2882.347,2690.245
19 Jan 19,45,2821.47,2629.6209999999996
19 Jan 19,46,2847.403,2655.531
19 Jan 19,47,2773.7859999999996,2581.435
19 Jan 19,48,2690.212,2497.922
20 Jan 19,1,2635.001,2442.5170000000007
20 Jan 19,2,2580.629000000001,2388.259
20 Jan 19,3,2538.9420000000005,2346.506
20 Jan 19,4,2500.627,2308.465
20 Jan 19,5,2467.7960000000007,2275.8569999999995
20 Jan 19,6,2419.715,2227.583
20 Jan 19,7,2408.266,2215.6249999999995
20 Jan 19,8,2396.202,2203.525
20 Jan 19,9,2386.44,2193.815
20 Jan 19,10,2373.486,2181.481
20 Jan 19,11,2388.818,2197.146
20 Jan 19,12,2406.931,2215.3190000000004
20 Jan 19,13,2436.92,2245.752
20 Jan 19,14,2450.31,2258.7519999999995
20 Jan 19,15,2467.89,2276.585
20 Jan 19,16,2496.4780000000005,2304.631
20 Jan 19,17,2562.4439999999995,2369.1
20 Jan 19,18,2624.3459999999995,2429.513
20 Jan 19,19,2679.055,2483.322
20 Jan 19,20,2735.6070000000004,2538.715
20 Jan 19,21,2782.284,2584.658000000001
20 Jan 19,22,2806.4429999999998,2608.141
20 Jan 19,23,2819.426,2620.371
20 Jan 19,24,2817.27,2617.7719999999995
20 Jan 19,25,2807.667000000001,2608.722
20 Jan 19,26,2801.6,2603.018
20 Jan 19,27,2815.954,2616.9530000000004
20 Jan 19,28,2823.429,2624.759
20 Jan 19,29,2824.2300000000005,2625.897
20 Jan 19,30,2823.8709999999996,2626.1510000000007
20 Jan 19,31,2820.195,2622.8369999999995
20 Jan 19,32,2829.423,2632.5600000000004
20 Jan 19,33,2831.9549999999995,2635.9359999999992
20 Jan 19,34,2823.038,2627.0260000000007
20 Jan 19,35,2817.5879999999997,2622.637
20 Jan 19,36,2796.463,2602.223
20 Jan 19,37,2800.5840000000003,2606.8379999999993
20 Jan 19,38,2822.7750000000005,2630.071000000001
20 Jan 19,39,2880.14,2687.8860000000004
20 Jan 19,40,2919.513000000001,2727.2000000000007
20 Jan 19,41,2933.3810000000008,2741.045
20 Jan 19,42,2936.756000000001,2744.575
20 Jan 19,43,2940.257,2748.3709999999996
20 Jan 19,44,2920.469,2728.63
20 Jan 19,45,2868.48,2676.711
20 Jan 19,46,2817.53,2625.0750000000007
20 Jan 19,47,2757.59,2564.9120000000003
20 Jan 19,48,2689.599,2497.183
21 Jan 19,1,2615.132,2422.761
21 Jan 19,2,2562.745000000001,2370.53
21 Jan 19,3,2520.278,2327.984
21 Jan 19,4,2477.496,2285.0999999999995
21 Jan 19,5,2449.332000000001,2256.6079999999997
21 Jan 19,6,2417.756,2224.881
21 Jan 19,7,2405.3190000000004,2212.491
21 Jan 19,8,2398.6720000000005,2206.275
21 Jan 19,9,2392.63,2200.086
21 Jan 19,10,2395.9999999999995,2203.014
21 Jan 19,11,2426.063000000001,2233.097
21 Jan 19,12,2490.618,2297.7770000000005
21 Jan 19,13,2600.008,2406.947
21 Jan 19,14,2692.81,2499.685
21 Jan 19,15,2789.2990000000004,2596.284
21 Jan 19,16,2910.1560000000004,2716.5890000000004
21 Jan 19,17,3060.538,2866.014
21 Jan 19,18,3161.3909999999996,2966.0429999999997
21 Jan 19,19,3213.574,3016.8920000000007
21 Jan 19,20,3247.1240000000007,3048.648
21 Jan 19,21,3293.592,3094.6020000000008
21 Jan 19,22,3320.2009999999996,3121.702
21 Jan 19,23,3333.89,3135.387
21 Jan 19,24,3318.062000000001,3119.117
21 Jan 19,25,3284.3309999999988,3084.894
21 Jan 19,26,3282.9059999999995,3083.506
21 Jan 19,27,3313.7960000000007,3114.286
21 Jan 19,28,3344.829000000001,3145.356
21 Jan 19,29,3362.0570000000002,3163.245000000001
21 Jan 19,30,3357.12,3159.565
21 Jan 19,31,3347.228,3149.491
21 Jan 19,32,3343.92,3147.3
21 Jan 19,33,3332.458,3135.6230000000005
21 Jan 19,34,3323.724,3128.345
21 Jan 19,35,3296.127,3102.1340000000005
21 Jan 19,36,3250.0809999999997,3056.646
21 Jan 19,37,3178.739,2985.7480000000005
21 Jan 19,38,3158.811,2966.7409999999995
21 Jan 19,39,3166.118999999999,2974.3939999999993
21 Jan 19,40,3167.353,2975.8540000000007
21 Jan 19,41,3141.993,2950.6600000000008
21 Jan 19,42,3120.547,2928.63
21 Jan 19,43,3093.269,2901.3520000000003
21 Jan 19,44,3016.446,2824.688
21 Jan 19,45,2961.2129999999997,2769.4010000000007
21 Jan 19,46,2885.417,2693.6689999999994
21 Jan 19,47,2804.17,2612.263
21 Jan 19,48,2726.100000000001,2534.715
22 Jan 19,1,2638.716,2447.402
22 Jan 19,2,2577.506,2386.243
22 Jan 19,3,2541.226,2350.117
22 Jan 19,4,2518.888,2327.968
22 Jan 19,5,2484.905,2293.817
22 Jan 19,6,2451.41,2260.819
22 Jan 19,7,2442.279,2251.604
22 Jan 19,8,2421.533000000001,2230.841000000001
22 Jan 19,9,2420.685,2229.887
22 Jan 19,10,2427.1250000000005,2236.004
22 Jan 19,11,2461.982,2270.889
22 Jan 19,12,2520.741,2329.523
22 Jan 19,13,2616.3750000000005,2424.757
22 Jan 19,14,2698.012,2506.471
22 Jan 19,15,2787.5600000000004,2595.8920000000007
22 Jan 19,16,2889.0009999999997,2697.0640000000008
22 Jan 19,17,3030.157,2837.347
22 Jan 19,18,3116.396,2922.248
22 Jan 19,19,3177.4970000000008,2981.778
22 Jan 19,20,3215.532,3019.284
22 Jan 19,21,3244.686,3043.383
22 Jan 19,22,3272.5409999999997,3074.255
22 Jan 19,23,3289.548,3089.1420000000003
22 Jan 19,24,3263.2809999999995,3063.239
22 Jan 19,25,3236.5870000000004,3042.457000000001
22 Jan 19,26,3229.0690000000004,3028.6340000000014
22 Jan 19,27,3262.296,3063.1659999999997
22 Jan 19,28,3294.7729999999997,3094.553
22 Jan 19,29,3313.9680000000008,3114.21
22 Jan 19,30,3314.231,3114.954
22 Jan 19,31,3308.8140000000003,3109.202
22 Jan 19,32,3312.6409999999996,3113.6059999999998
22 Jan 19,33,3313.066,3116.795
22 Jan 19,34,3302.028,3106.7070000000003
22 Jan 19,35,3274.323,3078.525
22 Jan 19,36,3226.684,3032.3759999999997
22 Jan 19,37,3160.396,2967.047
22 Jan 19,38,3140.215,2947.6059999999998
22 Jan 19,39,3146.248,2954.0429999999997
22 Jan 19,40,3152.4590000000007,2960.21
22 Jan 19,41,3137.2960000000007,2945.3059999999996
22 Jan 19,42,3119.8309999999997,2927.840000000001
22 Jan 19,43,3095.272,2903.605
22 Jan 19,44,3041.3,2849.237
22 Jan 19,45,2960.08,2768.2900000000004
22 Jan 19,46,2893.0429999999997,2701.588
22 Jan 19,47,2812.6600000000008,2620.74
22 Jan 19,48,2735.364,2543.714
23 Jan 19,1,2656.539,2465.78
23 Jan 19,2,2597.357,2406.0389999999998
23 Jan 19,3,2559.083,2367.666
23 Jan 19,4,2519.599,2327.741
23 Jan 19,5,2486.928,2295.4060000000004
23 Jan 19,6,2469.144,2277.827
23 Jan 19,7,2443.587,2252.417
23 Jan 19,8,2430.145,2238.886
23 Jan 19,9,2427.9930000000004,2236.722
23 Jan 19,10,2428.77,2237.42
23 Jan 19,11,2464.3440000000005,2272.916
23 Jan 19,12,2531.327,2339.7590000000005
23 Jan 19,13,2633.0570000000002,2441.172
23 Jan 19,14,2713.484000000001,2521.457000000001
23 Jan 19,15,2801.833,2610.115
23 Jan 19,16,2898.024000000001,2705.74
23 Jan 19,17,3025.994,2832.733
23 Jan 19,18,3124.975,2933.759
23 Jan 19,19,3192.041000000001,3003.360000000001
23 Jan 19,20,3240.519,3050.293
23 Jan 19,21,3284.395,3093.934
23 Jan 19,22,3307.952,3116.591000000001
23 Jan 19,23,3318.9109999999996,3126.761
23 Jan 19,24,3296.5950000000007,3105.035
23 Jan 19,25,3263.5490000000004,3071.4509999999996
23 Jan 19,26,3263.686000000001,3072.3250000000007
23 Jan 19,27,3284.3940000000002,3092.788
23 Jan 19,28,3296.2670000000003,3104.4439999999995
23 Jan 19,29,3307.0290000000005,3115.3630000000007
23 Jan 19,30,3307.21,3116.157
23 Jan 19,31,3297.255,3106.3779999999997
23 Jan 19,32,3304.823,3114.8720000000008
23 Jan 19,33,3310.792000000001,3121.455000000001
23 Jan 19,34,3304.686,3116.139
23 Jan 19,35,3288.860000000001,3100.78
23 Jan 19,36,3245.571000000001,3059.143
23 Jan 19,37,3184.8250000000007,2999.427000000001
23 Jan 19,38,3167.5490000000004,2982.8179999999998
23 Jan 19,39,3166.861000000001,2982.348
23 Jan 19,40,3169.700000000001,2984.782
23 Jan 19,41,3149.143,2964.703
23 Jan 19,42,3128.938,2944.4640000000004
23 Jan 19,43,3103.2200000000007,2918.745
23 Jan 19,44,3053.64,2869.3550000000005
23 Jan 19,45,2974.0170000000003,2789.353
23 Jan 19,46,2890.7580000000007,2706.062
23 Jan 19,47,2829.699,2644.8990000000003
23 Jan 19,48,2755.903,2571.089
24 Jan 19,1,2673.2659999999996,2488.606
24 Jan 19,2,2620.9410000000003,2436.322
24 Jan 19,3,2571.312,2386.74
24 Jan 19,4,2535.241,2350.683
24 Jan 19,5,2500.5170000000003,2315.854
24 Jan 19,6,2477.854,2293.265
24 Jan 19,7,2459.16,2274.835
24 Jan 19,8,2438.9139999999998,2255.214
24 Jan 19,9,2440.864,2256.7529999999997
24 Jan 19,10,2441.570000000001,2257.432
24 Jan 19,11,2470.219,2285.776
24 Jan 19,12,2533.3319999999994,2348.896
24 Jan 19,13,2632.8940000000002,2448.587
24 Jan 19,14,2711.263000000001,2526.7430000000004
24 Jan 19,15,2802.4640000000004,2618.048
24 Jan 19,16,2893.577,2708.5350000000008
24 Jan 19,17,3016.922,2830.548000000001
24 Jan 19,18,3114.2009999999996,2926.635
24 Jan 19,19,3175.401,2986.4120000000007
24 Jan 19,20,3212.173,3021.9440000000004
24 Jan 19,21,3257.336,3065.909000000001
24 Jan 19,22,3286.9620000000004,3095.289000000001
24 Jan 19,23,3295.139,3103.0619999999994
24 Jan 19,24,3269.74,3076.9969999999994
24 Jan 19,25,3241.1090000000004,3049.004000000001
24 Jan 19,26,3232.021,3040.272
24 Jan 19,27,3253.2290000000007,3062.05
24 Jan 19,28,3278.353,3086.599
24 Jan 19,29,3297.8520000000003,3107.13
24 Jan 19,30,3279.771,3088.306
24 Jan 19,31,3283.93,3093.52
24 Jan 19,32,3295.4390000000003,3106.035
24 Jan 19,33,3289.347,3100.961
24 Jan 19,34,3265.48,3077.295
24 Jan 19,35,3233.769,3046.893
24 Jan 19,36,3192.315,3006.044000000001
24 Jan 19,37,3128.067,2942.659
24 Jan 19,38,3114.265000000001,2929.5209999999997
24 Jan 19,39,3121.8309999999997,2937.512
24 Jan 19,40,3123.415,2939.792000000001
24 Jan 19,41,3108.5660000000007,2923.7690000000002
24 Jan 19,42,3088.1009999999997,2896.9959999999996
24 Jan 19,43,3068.27,2876.987
24 Jan 19,44,3026.653,2835.264
24 Jan 19,45,2965.4040000000005,2774.097
24 Jan 19,46,2882.7859999999996,2691.137000000001
24 Jan 19,47,2809.986,2618.631
24 Jan 19,48,2732.734000000001,2541.853
25 Jan 19,1,2650.53,2459.1479999999997
25 Jan 19,2,2586.4300000000007,2395.236000000001
25 Jan 19,3,2494.489,2303.8089999999997
25 Jan 19,4,2506.3920000000007,2315.268
25 Jan 19,5,2467.859000000001,2276.665
25 Jan 19,6,2452.399,2261.0460000000003
25 Jan 19,7,2426.4410000000007,2234.8140000000008
25 Jan 19,8,2420.361,2228.755
25 Jan 19,9,2415.165,2223.339
25 Jan 19,10,2418.631,2226.669000000001
25 Jan 19,11,2451.312,2259.1910000000003
25 Jan 19,12,2512.979,2320.878
25 Jan 19,13,2617.9100000000008,2425.475
25 Jan 19,14,2701.297,2508.446000000001
25 Jan 19,15,2783.6650000000004,2591.1560000000004
25 Jan 19,16,2870.9410000000007,2677.861000000001
25 Jan 19,17,3005.4500000000007,2810.955
25 Jan 19,18,3064.869,2869.098
25 Jan 19,19,3149.72,2952.526
25 Jan 19,20,3205.948000000001,3007.815
25 Jan 19,21,3248.1079999999997,3049.0959999999995
25 Jan 19,22,3269.2469999999994,3069.164
25 Jan 19,23,3283.054,3082.808
25 Jan 19,24,3268.009,3067.9490000000005
25 Jan 19,25,3239.6,3038.282
25 Jan 19,26,3235.754000000001,3035.1160000000004
25 Jan 19,27,3262.0220000000004,3062.289
25 Jan 19,28,3264.952,3064.7509999999997
