,WEP,PERIOD,day_of_week
1330,99.91,35,0
1331,94.89,36,0
1332,91.53,37,0
1333,94.48,38,0
1334,94.95,39,0
1335,94.97,40,0
1336,94.71,41,0
1337,95.28,42,0
1338,94.68,43,0
1339,92.38,44,0
1340,105.79,45,0
1341,99.9,46,0
1342,101.19,47,0
1343,84.72,48,0
1344,80.63,1,1
1345,76.4,2,1
1346,80.22,3,1
1347,80.51,4,1
1348,81.32,5,1
1349,77.08,6,1
1350,76.98,7,1
1351,76.71,8,1
1352,71.49,9,1
1353,71.64,10,1
1354,75.71,11,1
1355,75.51,12,1
1356,79.26,13,1
1357,80.45,14,1
1358,84.91,15,1
1359,85.78,16,1
1360,99.54,17,1
1361,108.28,18,1
1362,100.12,19,1
1363,100.0,20,1
1364,99.68,21,1
1365,99.84,22,1
1366,99.88,23,1
1367,99.55,24,1
1368,98.5,25,1
1369,99.56,26,1
1370,99.52,27,1
1371,99.8,28,1
1372,99.81,29,1
1373,99.31,30,1
1374,99.19,31,1
1375,99.2,32,1
1376,103.55,33,1
1377,99.57,34,1
1378,95.19,35,1
1379,94.44,36,1
1380,94.27,37,1
1381,94.28,38,1
1382,94.55,39,1
1383,94.51,40,1
1384,95.21,41,1
1385,104.14,42,1
1386,94.2,43,1
1387,87.91,44,1
1388,88.38,45,1
1389,88.26,46,1
1390,85.58,47,1
1391,80.26,48,1
1392,86.33,1,2
1393,87.05,2,2
1394,82.73,3,2
1395,81.02,4,2
1396,80.91,5,2
1397,80.96,6,2
1398,77.56,7,2
1399,80.75,8,2
1400,75.32,9,2
1401,80.34,10,2
1402,81.04,11,2
1403,82.5,12,2
1404,85.77,13,2
1405,86.94,14,2
1406,86.91,15,2
1407,87.41,16,2
1408,95.23,17,2
1409,97.45,18,2
1410,98.11,19,2
1411,98.38,20,2
1412,101.97,21,2
1413,102.86,22,2
1414,101.97,23,2
1415,98.68,24,2
1416,98.24,25,2
1417,98.2,26,2
1418,100.52,27,2
1419,101.83,28,2
1420,102.17,29,2
1421,101.94,30,2
1422,102.05,31,2
1423,101.95,32,2
1424,101.84,33,2
1425,97.85,34,2
1426,97.73,35,2
1427,95.48,36,2
1428,94.68,37,2
1429,94.46,38,2
1430,94.4,39,2
1431,94.3,40,2
1432,96.66,41,2
1433,103.28,42,2
1434,100.93,43,2
1435,101.59,44,2
1436,93.47,45,2
1437,93.29,46,2
1438,87.41,47,2
1439,80.91,48,2
1440,83.63,1,3
1441,85.21,2,3
1442,82.63,3,3
1443,81.05,4,3
1444,79.78,5,3
1445,80.88,6,3
1446,77.32,7,3
1447,74.48,8,3
1448,74.76,9,3
1449,80.54,10,3
1450,80.3,11,3
1451,82.22,12,3
1452,77.08,13,3
1453,77.74,14,3
1454,80.02,15,3
1455,85.86,16,3
1456,94.41,17,3
1457,96.05,18,3
1458,96.98,19,3
1459,98.24,20,3
1460,98.1,21,3
1461,99.4,22,3
1462,99.93,23,3
1463,98.48,24,3
1464,98.4,25,3
1465,98.47,26,3
1466,98.52,27,3
1467,99.26,28,3
1468,98.74,29,3
1469,98.45,30,3
1470,99.84,31,3
1471,99.07,32,3
1472,98.95,33,3
1473,98.3,34,3
1474,98.19,35,3
1475,95.31,36,3
1476,89.41,37,3
1477,90.52,38,3
1478,94.17,39,3
1479,93.61,40,3
1480,89.12,41,3
1481,95.23,42,3
1482,94.17,43,3
1483,92.37,44,3
1484,88.81,45,3
1485,86.83,46,3
1486,86.44,47,3
1487,82.41,48,3
1488,83.97,1,4
1489,80.8,2,4
1490,79.07,3,4
1491,77.43,4,4
1492,75.01,5,4
1493,75.1,6,4
1494,74.05,7,4
1495,73.7,8,4
1496,73.65,9,4
1497,74.02,10,4
1498,75.08,11,4
1499,78.85,12,4
1500,80.9,13,4
1501,82.49,14,4
1502,81.13,15,4
1503,85.94,16,4
1504,87.9,17,4
1505,94.65,18,4
1506,98.57,19,4
1507,99.25,20,4
1508,100.8,21,4
1509,104.23,22,4
1510,103.78,23,4
1511,104.86,24,4
1512,104.32,25,4
1513,104.05,26,4
1514,106.26,27,4
1515,107.08,28,4
1516,108.51,29,4
1517,106.61,30,4
1518,106.65,31,4
1519,106.67,32,4
1520,106.53,33,4
1521,105.29,34,4
1522,104.31,35,4
1523,92.41,36,4
1524,91.48,37,4
1525,91.55,38,4
1526,91.54,39,4
1527,90.0,40,4
1528,86.57,41,4
1529,90.23,42,4
1530,93.13,43,4
1531,93.89,44,4
1532,97.58,45,4
1533,90.9,46,4
1534,98.41,47,4
1535,94.56,48,4
1536,103.44,1,5
1537,104.75,2,5
1538,95.26,3,5
1539,95.28,4,5
1540,90.39,5,5
1541,91.63,6,5
1542,87.69,7,5
1543,84.83,8,5
1544,84.42,9,5
1545,84.86,10,5
1546,84.76,11,5
1547,84.68,12,5
1548,87.52,13,5
1549,87.79,14,5
1550,91.86,15,5
1551,95.15,16,5
1552,105.3,17,5
1553,110.1,18,5
1554,256.2657155177831,19,5
1555,256.2657155177831,20,5
1556,256.2657155177831,21,5
1557,256.2657155177831,22,5
1558,256.2657155177831,23,5
1559,256.2657155177831,24,5
1560,119.05,25,5
1561,256.2657155177831,26,5
1562,256.2657155177831,27,5
1563,256.2657155177831,28,5
1564,117.02,29,5
1565,106.79,30,5
1566,106.98,31,5
1567,106.79,32,5
1568,106.62,33,5
1569,105.79,34,5
1570,104.69,35,5
1571,104.85,36,5
1572,105.89,37,5
1573,109.09,38,5
1574,114.35,39,5
1575,114.44,40,5
1576,114.48,41,5
1577,110.84,42,5
1578,109.01,43,5
1579,106.82,44,5
1580,105.15,45,5
1581,99.82,46,5
1582,98.99,47,5
1583,99.24,48,5
1584,104.55,1,6
1585,98.04,2,6
1586,94.25,3,6
1587,91.52,4,6
1588,89.98,5,6
1589,88.15,6,6
1590,87.73,7,6
1591,86.82,8,6
1592,86.56,9,6
1593,86.72,10,6
1594,86.86,11,6
1595,86.8,12,6
1596,86.52,13,6
1597,86.57,14,6
1598,87.03,15,6
1599,88.05,16,6
1600,89.43,17,6
1601,89.93,18,6
1602,90.73,19,6
1603,90.79,20,6
1604,91.49,21,6
1605,90.57,22,6
1606,90.6,23,6
1607,90.52,24,6
1608,90.59,25,6
1609,90.44,26,6
1610,89.7,27,6
1611,89.27,28,6
1612,89.42,29,6
1613,89.35,30,6
1614,89.45,31,6
1615,89.04,32,6
1616,89.34,33,6
1617,89.45,34,6
1618,90.46,35,6
1619,90.83,36,6
1620,90.86,37,6
1621,90.65,38,6
1622,94.59,39,6
1623,98.58,40,6
1624,98.57,41,6
1625,100.51,42,6
1626,99.84,43,6
1627,96.44,44,6
1628,94.71,45,6
1629,91.52,46,6
1630,90.25,47,6
1631,88.38,48,6
1632,94.87,1,0
1633,92.85,2,0
1634,89.91,3,0
1635,87.35,4,0
1636,83.72,5,0
1637,81.01,6,0
1638,80.14,7,0
1639,78.16,8,0
1640,77.93,9,0
1641,77.91,10,0
1642,80.58,11,0
1643,83.63,12,0
1644,86.59,13,0
1645,89.73,14,0
1646,81.32,15,0
1647,80.91,16,0
1648,81.28,17,0
1649,85.43,18,0
1650,86.41,19,0
1651,87.55,20,0
1652,89.2,21,0
1653,88.8,22,0
1654,87.73,23,0
1655,86.18,24,0
1656,86.25,25,0
1657,86.33,26,0
1658,86.7,27,0
1659,86.67,28,0
1660,86.58,29,0
1661,89.45,30,0
1662,89.48,31,0
1663,89.53,32,0
1664,89.38,33,0
1665,89.83,34,0
1666,89.2,35,0
1667,89.77,36,0
1668,86.85,37,0
1669,92.24,38,0
1670,94.03,39,0
1671,90.56,40,0
1672,87.39,41,0
1673,94.86,42,0
1674,94.95,43,0
1675,96.44,44,0
1676,99.95,45,0
1677,99.27,46,0
1678,97.58,47,0
1679,94.98,48,0
1680,92.54,1,1
1681,89.92,2,1
1682,89.62,3,1
1683,85.5,4,1
1684,83.56,5,1
1685,82.19,6,1
1686,81.6,7,1
1687,80.44,8,1
1688,77.85,9,1
1689,75.54,10,1
1690,76.45,11,1
1691,75.78,12,1
1692,76.6,13,1
1693,75.32,14,1
1694,75.93,15,1
1695,76.83,16,1
1696,77.96,17,1
1697,81.52,18,1
1698,83.53,19,1
1699,83.08,20,1
1700,83.66,21,1
1701,83.03,22,1
1702,82.51,23,1
1703,81.37,24,1
1704,80.52,25,1
1705,80.59,26,1
1706,80.38,27,1
1707,80.52,28,1
1708,80.6,29,1
1709,80.59,30,1
1710,80.43,31,1
1711,82.57,32,1
1712,82.76,33,1
1713,83.97,34,1
1714,83.32,35,1
1715,84.27,36,1
1716,86.02,37,1
1717,90.33,38,1
1718,94.05,39,1
1719,93.02,40,1
1720,92.86,41,1
1721,95.48,42,1
1722,97.75,43,1
1723,97.83,44,1
1724,95.67,45,1
1725,92.56,46,1
1726,95.26,47,1
1727,92.58,48,1
1728,83.67,1,2
1729,82.55,2,2
1730,81.52,3,2
1731,80.55,4,2
1732,77.84,5,2
1733,75.43,6,2
1734,74.06,7,2
1735,73.72,8,2
1736,73.51,9,2
1737,73.52,10,2
1738,73.59,11,2
1739,73.52,12,2
1740,73.79,13,2
1741,74.18,14,2
1742,74.0,15,2
1743,74.61,16,2
1744,76.81,17,2
1745,77.86,18,2
1746,82.03,19,2
1747,83.01,20,2
1748,84.45,21,2
1749,83.83,22,2
1750,84.24,23,2
1751,80.28,24,2
1752,80.23,25,2
1753,76.43,26,2
1754,76.22,27,2
1755,77.53,28,2
1756,76.21,29,2
1757,77.33,30,2
1758,77.41,31,2
1759,78.38,32,2
1760,78.46,33,2
1761,79.3,34,2
1762,80.08,35,2
1763,81.23,36,2
1764,82.83,37,2
1765,85.62,38,2
1766,86.03,39,2
1767,97.18,40,2
1768,101.59,41,2
1769,104.99,42,2
1770,104.99,43,2
1771,105.02,44,2
1772,99.99,45,2
1773,99.86,46,2
1774,100.69,47,2
1775,98.56,48,2
1776,90.69,1,3
1777,88.97,2,3
1778,83.12,3,3
1779,80.66,4,3
1780,78.97,5,3
1781,78.89,6,3
1782,78.14,7,3
1783,74.98,8,3
1784,74.82,9,3
1785,74.74,10,3
1786,74.4,11,3
1787,74.14,12,3
1788,74.39,13,3
1789,78.06,14,3
1790,78.28,15,3
1791,80.28,16,3
1792,86.03,17,3
1793,88.09,18,3
1794,88.75,19,3
1795,88.97,20,3
1796,91.1,21,3
1797,91.37,22,3
1798,90.68,23,3
1799,88.33,24,3
1800,87.94,25,3
1801,89.29,26,3
1802,90.23,27,3
1803,90.84,28,3
1804,88.22,29,3
1805,88.26,30,3
1806,88.11,31,3
1807,83.94,32,3
1808,83.93,33,3
1809,83.53,34,3
1810,79.57,35,3
1811,77.82,36,3
1812,75.3,37,3
1813,75.94,38,3
1814,78.25,39,3
1815,79.25,40,3
1816,78.81,41,3
1817,84.4,42,3
1818,93.69,43,3
1819,93.89,44,3
1820,88.33,45,3
1821,86.25,46,3
1822,83.21,47,3
1823,79.9,48,3
1824,83.41,1,4
1825,81.53,2,4
1826,78.93,3,4
1827,77.93,4,4
1828,75.72,5,4
1829,74.34,6,4
1830,73.47,7,4
1831,73.53,8,4
1832,73.45,9,4
1833,73.52,10,4
1834,74.99,11,4
1835,81.1,12,4
1836,84.05,13,4
1837,86.11,14,4
1838,81.95,15,4
1839,85.94,16,4
1840,93.19,17,4
1841,89.42,18,4
1842,93.68,19,4
1843,93.75,20,4
1844,95.18,21,4
1845,96.49,22,4
1846,95.06,23,4
1847,89.05,24,4
1848,86.65,25,4
1849,86.71,26,4
1850,90.7,27,4
1851,91.0,28,4
1852,94.41,29,4
1853,93.27,30,4
1854,93.25,31,4
1855,94.26,32,4
1856,94.56,33,4
1857,91.45,34,4
1858,86.64,35,4
1859,84.83,36,4
1860,84.87,37,4
1861,84.99,38,4
1862,86.71,39,4
1863,86.67,40,4
1864,87.04,41,4
1865,108.18,42,4
1866,104.98,43,4
1867,94.21,44,4
1868,94.39,45,4
1869,87.92,46,4
1870,87.13,47,4
1871,85.41,48,4
1872,89.44,1,5
1873,86.72,2,5
1874,86.41,3,5
1875,85.2,4,5
1876,83.2,5,5
1877,83.19,6,5
1878,83.1,7,5
1879,81.22,8,5
1880,80.54,9,5
1881,80.57,10,5
1882,81.02,11,5
1883,82.99,12,5
1884,83.23,13,5
1885,85.33,14,5
1886,86.37,15,5
1887,85.98,16,5
1888,90.81,17,5
1889,89.19,18,5
1890,91.13,19,5
1891,93.13,20,5
1892,98.19,21,5
1893,99.09,22,5
1894,99.03,23,5
1895,96.87,24,5
1896,94.65,25,5
1897,92.54,26,5
1898,92.1,27,5
1899,90.79,28,5
1900,90.76,29,5
1901,89.63,30,5
1902,90.76,31,5
1903,91.75,32,5
1904,90.6,33,5
1905,90.68,34,5
1906,90.34,35,5
1907,91.65,36,5
1908,91.59,37,5
1909,92.91,38,5
1910,99.13,39,5
1911,99.08,40,5
1912,98.97,41,5
1913,99.19,42,5
1914,99.09,43,5
1915,93.85,44,5
1916,94.82,45,5
1917,98.95,46,5
1918,99.13,47,5
1919,99.05,48,5
1920,93.99,1,6
1921,92.86,2,6
1922,92.8,3,6
1923,92.04,4,6
1924,92.14,5,6
1925,89.6,6,6
1926,87.65,7,6
1927,86.97,8,6
1928,86.41,9,6
1929,86.8,10,6
1930,87.13,11,6
1931,87.28,12,6
1932,86.87,13,6
1933,87.18,14,6
1934,87.39,15,6
1935,91.07,16,6
1936,92.33,17,6
1937,94.4,18,6
1938,94.66,19,6
1939,98.74,20,6
1940,104.7,21,6
1941,98.37,22,6
1942,98.09,23,6
1943,97.96,24,6
1944,97.94,25,6
1945,97.73,26,6
1946,97.69,27,6
1947,97.89,28,6
1948,104.62,29,6
1949,104.17,30,6
1950,97.81,31,6
1951,104.13,32,6
1952,104.03,33,6
1953,104.12,34,6
1954,104.28,35,6
1955,104.61,36,6
1956,107.12,37,6
1957,110.65,38,6
1958,116.86,39,6
1959,116.46,40,6
1960,120.91,41,6
1961,121.46,42,6
1962,119.58,43,6
1963,110.76,44,6
1964,105.19,45,6
1965,96.16,46,6
1966,93.84,47,6
1967,94.28,48,6
1968,94.47,1,0
1969,93.83,2,0
1970,90.44,3,0
1971,89.2,4,0
1972,89.44,5,0
1973,87.21,6,0
1974,86.27,7,0
1975,86.6,8,0
1976,86.4,9,0
1977,86.44,10,0
1978,88.74,11,0
1979,90.37,12,0
1980,92.43,13,0
1981,93.99,14,0
1982,87.93,15,0
1983,91.96,16,0
1984,97.97,17,0
1985,106.61,18,0
1986,107.28,19,0
1987,107.44,20,0
1988,107.87,21,0
1989,108.54,22,0
1990,108.38,23,0
1991,107.35,24,0
1992,106.75,25,0
1993,106.87,26,0
1994,107.05,27,0
1995,107.12,28,0
1996,106.93,29,0
1997,107.07,30,0
1998,109.63,31,0
1999,109.71,32,0
2000,109.38,33,0
2001,109.25,34,0
2002,106.71,35,0
2003,98.96,36,0
2004,95.65,37,0
2005,95.93,38,0
2006,96.37,39,0
2007,95.24,40,0
2008,99.26,41,0
2009,115.11,42,0
2010,119.54,43,0
2011,109.57,44,0
2012,99.34,45,0
2013,94.0,46,0
2014,94.03,47,0
2015,89.17,48,0
2016,105.98,1,1
2017,91.06,2,1
2018,87.12,3,1
2019,85.48,4,1
2020,85.15,5,1
2021,83.99,6,1
2022,83.03,7,1
2023,82.94,8,1
2024,82.82,9,1
2025,82.7,10,1
2026,84.59,11,1
2027,86.77,12,1
2028,91.5,13,1
2029,106.11,14,1
2030,86.51,15,1
2031,91.64,16,1
2032,106.98,17,1
2033,107.12,18,1
2034,107.78,19,1
2035,107.63,20,1
2036,108.44,21,1
2037,112.49,22,1
2038,114.1,23,1
2039,110.6,24,1
2040,107.66,25,1
2041,108.04,26,1
2042,109.83,27,1
2043,113.72,28,1
2044,116.02,29,1
2045,116.31,30,1
2046,117.88,31,1
2047,116.13,32,1
2048,115.89,33,1
2049,112.35,34,1
2050,110.04,35,1
2051,106.52,36,1
2052,107.55,37,1
2053,107.49,38,1
2054,107.89,39,1
2055,107.88,40,1
2056,110.1,41,1
2057,130.71,42,1
2058,129.06,43,1
2059,120.19,44,1
2060,110.32,45,1
2061,109.89,46,1
2062,106.84,47,1
2063,101.24,48,1
2064,88.32,1,2
2065,85.97,2,2
2066,88.21,3,2
2067,86.43,4,2
2068,85.46,5,2
2069,85.49,6,2
2070,84.29,7,2
2071,84.21,8,2
2072,84.05,9,2
2073,84.59,10,2
2074,86.29,11,2
2075,88.8,12,2
2076,95.03,13,2
2077,107.24,14,2
2078,86.86,15,2
2079,107.31,16,2
2080,118.69,17,2
2081,110.19,18,2
2082,109.23,19,2
2083,109.73,20,2
2084,111.86,21,2
2085,114.52,22,2
2086,112.26,23,2
2087,108.2,24,2
2088,107.08,25,2
2089,107.31,26,2
2090,108.11,27,2
2091,111.66,28,2
2092,111.45,29,2
2093,108.52,30,2
2094,109.49,31,2
2095,108.47,32,2
2096,109.35,33,2
2097,108.32,34,2
2098,106.86,35,2
2099,106.08,36,2
2100,99.35,37,2
2101,102.39,38,2
2102,107.02,39,2
2103,93.72,40,2
2104,101.73,41,2
2105,107.05,42,2
2106,106.33,43,2
2107,88.88,44,2
2108,105.77,45,2
2109,87.86,46,2
2110,84.75,47,2
2111,83.83,48,2
2112,99.3,1,3
2113,89.24,2,3
2114,88.31,3,3
2115,86.19,4,3
2116,85.23,5,3
2117,84.32,6,3
2118,84.35,7,3
2119,84.27,8,3
2120,84.03,9,3
2121,84.22,10,3
2122,85.35,11,3
2123,88.45,12,3
2124,92.07,13,3
2125,106.98,14,3
2126,84.42,15,3
2127,86.36,16,3
2128,106.63,17,3
2129,107.69,18,3
2130,106.92,19,3
2131,106.51,20,3
2132,109.21,21,3
2133,107.34,22,3
2134,106.71,23,3
2135,105.63,24,3
2136,106.1,25,3
2137,106.25,26,3
2138,106.95,27,3
2139,106.96,28,3
2140,106.73,29,3
2141,105.67,30,3
2142,106.19,31,3
2143,106.38,32,3
2144,106.71,33,3
2145,106.32,34,3
2146,92.74,35,3
2147,89.21,36,3
2148,87.08,37,3
2149,86.76,38,3
2150,87.21,39,3
2151,86.53,40,3
2152,88.99,41,3
2153,96.93,42,3
2154,95.45,43,3
2155,88.77,44,3
2156,88.67,45,3
2157,84.24,46,3
2158,83.91,47,3
2159,83.71,48,3
2160,89.99,1,4
2161,91.62,2,4
2162,87.54,3,4
2163,85.1,4,4
2164,84.15,5,4
2165,84.07,6,4
2166,82.92,7,4
2167,83.9,8,4
2168,84.18,9,4
2169,83.83,10,4
2170,91.29,11,4
2171,101.13,12,4
2172,91.87,13,4
2173,108.3,14,4
2174,89.43,15,4
2175,113.53,16,4
2176,203.92,17,4
2177,256.2657155177831,18,4
2178,132.3,19,4
2179,132.7,20,4
2180,123.36,21,4
2181,123.49,22,4
2182,123.62,23,4
2183,118.73,24,4
2184,112.03,25,4
2185,113.13,26,4
2186,117.94,27,4
2187,122.92,28,4
2188,122.72,29,4
2189,123.22,30,4
2190,122.82,31,4
2191,123.06,32,4
2192,122.38,33,4
2193,118.53,34,4
2194,120.54,35,4
2195,111.38,36,4
2196,106.26,37,4
2197,103.08,38,4
2198,108.93,39,4
2199,109.02,40,4
2200,109.94,41,4
2201,122.77,42,4
2202,116.78,43,4
2203,122.79,44,4
2204,111.84,45,4
2205,101.13,46,4
2206,108.99,47,4
2207,88.81,48,4
2208,111.52,1,5
2209,110.33,2,5
2210,102.09,3,5
2211,93.59,4,5
2212,90.61,5,5
2213,89.53,6,5
2214,87.37,7,5
2215,87.31,8,5
2216,87.34,9,5
2217,86.51,10,5
2218,87.2,11,5
2219,87.33,12,5
2220,90.16,13,5
2221,91.85,14,5
2222,88.02,15,5
2223,135.01,16,5
2224,256.2657155177831,17,5
2225,256.2657155177831,18,5
2226,256.2657155177831,19,5
2227,256.2657155177831,20,5
2228,256.2657155177831,21,5
2229,256.2657155177831,22,5
2230,256.2657155177831,23,5
2231,256.2657155177831,24,5
2232,256.2657155177831,25,5
2233,256.2657155177831,26,5
2234,256.2657155177831,27,5
2235,256.2657155177831,28,5
2236,256.2657155177831,29,5
2237,256.2657155177831,30,5
2238,256.2657155177831,31,5
2239,256.2657155177831,32,5
2240,256.2657155177831,33,5
2241,256.2657155177831,34,5
2242,256.2657155177831,35,5
2243,256.2657155177831,36,5
2244,256.2657155177831,37,5
2245,256.2657155177831,38,5
2246,256.2657155177831,39,5
2247,256.2657155177831,40,5
2248,256.2657155177831,41,5
2249,256.2657155177831,42,5
2250,256.2657155177831,43,5
2251,256.2657155177831,44,5
2252,256.2657155177831,45,5
2253,256.2657155177831,46,5
2254,118.84,47,5
2255,110.94,48,5
2256,108.49,1,6
2257,108.74,2,6
2258,107.79,3,6
2259,102.67,4,6
2260,102.43,5,6
2261,102.75,6,6
2262,98.07,7,6
2263,96.69,8,6
2264,93.51,9,6
2265,93.35,10,6
2266,93.53,11,6
2267,93.43,12,6
2268,98.34,13,6
2269,103.16,14,6
2270,94.13,15,6
2271,107.89,16,6
2272,108.81,17,6
2273,110.92,18,6
2274,256.2657155177831,19,6
2275,256.2657155177831,20,6
2276,256.2657155177831,21,6
2277,256.2657155177831,22,6
2278,256.2657155177831,23,6
2279,165.46,24,6
2280,113.14,25,6
2281,117.2,26,6
2282,116.88,27,6
2283,116.87,28,6
2284,117.87,29,6
2285,117.51,30,6
2286,118.84,31,6
2287,118.42,32,6
2288,118.56,33,6
2289,120.78,34,6
2290,112.7,35,6
2291,109.72,36,6
2292,110.01,37,6
2293,113.61,38,6
2294,122.56,39,6
2295,123.65,40,6
2296,123.77,41,6
2297,124.07,42,6
2298,119.8,43,6
2299,111.55,44,6
2300,110.01,45,6
2301,91.69,46,6
2302,89.99,47,6
2303,85.93,48,6
2304,84.34,1,0
2305,84.22,2,0
2306,83.46,3,0
2307,82.78,4,0
2308,82.37,5,0
2309,84.11,6,0
2310,83.6,7,0
2311,84.55,8,0
2312,84.48,9,0
2313,84.86,10,0
2314,85.71,11,0
2315,90.35,12,0
2316,94.63,13,0
2317,107.7,14,0
2318,85.91,15,0
2319,109.8,16,0
2320,120.06,17,0
2321,115.08,18,0
2322,113.58,19,0
2323,120.23,20,0
2324,134.08,21,0
2325,134.29,22,0
2326,118.69,23,0
2327,110.94,24,0
2328,109.83,25,0
2329,109.5,26,0
2330,109.86,27,0
2331,110.94,28,0
2332,112.25,29,0
2333,119.54,30,0
2334,121.25,31,0
2335,118.58,32,0
2336,117.69,33,0
2337,115.82,34,0
2338,109.52,35,0
2339,106.78,36,0
2340,98.41,37,0
2341,98.17,38,0
2342,105.43,39,0
2343,104.43,40,0
2344,119.28,41,0
2345,117.35,42,0
2346,122.34,43,0
2347,112.36,44,0
2348,92.56,45,0
2349,86.59,46,0
2350,83.66,47,0
2351,82.72,48,0
2352,94.65,1,1
2353,91.61,2,1
2354,84.7,3,1
2355,84.37,4,1
2356,83.6,5,1
2357,83.48,6,1
2358,81.33,7,1
2359,78.11,8,1
2360,77.13,9,1
2361,79.62,10,1
2362,81.16,11,1
2363,83.15,12,1
2364,85.2,13,1
2365,106.98,14,1
2366,85.65,15,1
2367,109.45,16,1
2368,122.31,17,1
2369,256.2657155177831,18,1
2370,256.2657155177831,19,1
2371,119.96,20,1
2372,134.28,21,1
2373,139.07,22,1
2374,138.84,23,1
2375,112.24,24,1
2376,109.62,25,1
2377,109.95,26,1
2378,110.89,27,1
2379,112.37,28,1
2380,113.63,29,1
2381,122.43,30,1
2382,127.42,31,1
2383,138.42,32,1
2384,134.91,33,1
2385,134.8,34,1
2386,123.49,35,1
2387,117.09,36,1
2388,113.57,37,1
2389,113.25,38,1
2390,117.42,39,1
2391,119.4,40,1
2392,119.52,41,1
2393,133.58,42,1
2394,177.3,43,1
2395,123.35,44,1
2396,121.23,45,1
2397,113.34,46,1
2398,99.76,47,1
2399,96.92,48,1
2400,111.33,1,2
2401,107.73,2,2
2402,101.19,3,2
2403,92.32,4,2
2404,91.49,5,2
2405,90.48,6,2
2406,90.29,7,2
2407,89.06,8,2
2408,90.39,9,2
2409,90.3,10,2
2410,91.32,11,2
2411,92.82,12,2
2412,108.74,13,2
2413,111.04,14,2
2414,90.48,15,2
2415,91.68,16,2
2416,103.08,17,2
2417,103.17,18,2
2418,91.55,19,2
2419,84.47,20,2
2420,84.94,21,2
2421,85.13,22,2
2422,86.81,23,2
2423,85.19,24,2
2424,84.94,25,2
2425,85.05,26,2
2426,84.92,27,2
2427,87.06,28,2
2428,87.17,29,2
2429,86.95,30,2
2430,85.15,31,2
2431,84.94,32,2
2432,89.55,33,2
2433,99.13,34,2
2434,96.15,35,2
2435,84.19,36,2
2436,85.95,37,2
2437,84.48,38,2
2438,85.4,39,2
2439,92.19,40,2
2440,91.9,41,2
2441,106.47,42,2
2442,110.71,43,2
2443,102.77,44,2
2444,96.7,45,2
2445,96.87,46,2
2446,96.44,47,2
2447,96.17,48,2
2448,95.93,1,3
2449,92.63,2,3
2450,91.83,3,3
2451,89.56,4,3
2452,87.22,5,3
2453,85.62,6,3
2454,85.24,7,3
2455,85.15,8,3
2456,85.24,9,3
2457,85.66,10,3
2458,84.92,11,3
2459,84.83,12,3
2460,87.37,13,3
2461,89.39,14,3
2462,81.64,15,3
2463,85.38,16,3
2464,86.46,17,3
2465,86.1,18,3
2466,85.98,19,3
2467,84.67,20,3
2468,86.72,21,3
2469,88.51,22,3
2470,88.44,23,3
2471,86.46,24,3
2472,84.91,25,3
2473,85.16,26,3
2474,86.98,27,3
2475,87.73,28,3
2476,87.37,29,3
2477,86.12,30,3
2478,86.16,31,3
2479,85.98,32,3
2480,93.38,33,3
2481,93.21,34,3
2482,87.2,35,3
2483,84.36,36,3
2484,84.82,37,3
2485,84.97,38,3
2486,89.66,39,3
2487,88.27,40,3
2488,87.65,41,3
2489,95.55,42,3
2490,95.75,43,3
2491,95.66,44,3
2492,97.82,45,3
2493,94.57,46,3
2494,87.53,47,3
2495,85.39,48,3
2496,88.51,1,4
2497,87.72,2,4
2498,85.03,3,4
2499,82.12,4,4
2500,81.42,5,4
2501,79.1,6,4
2502,77.57,7,4
2503,76.64,8,4
2504,76.69,9,4
2505,77.77,10,4
2506,79.58,11,4
2507,82.41,12,4
2508,85.35,13,4
2509,88.06,14,4
2510,85.94,15,4
2511,94.35,16,4
2512,96.29,17,4
2513,99.43,18,4
2514,103.57,19,4
2515,107.79,20,4
2516,102.57,21,4
2517,105.23,22,4
2518,105.94,23,4
2519,100.88,24,4
2520,98.06,25,4
2521,98.06,26,4
2522,101.83,27,4
2523,108.67,28,4
2524,108.7,29,4
2525,108.7,30,4
2526,108.77,31,4
2527,108.52,32,4
2528,108.83,33,4
2529,108.93,34,4
2530,108.93,35,4
2531,109.16,36,4
2532,109.67,37,4
2533,109.89,38,4
2534,109.77,39,4
2535,110.15,40,4
2536,110.03,41,4
2537,117.61,42,4
2538,114.69,43,4
2539,119.12,44,4
2540,113.98,45,4
2541,110.01,46,4
2542,104.8,47,4
2543,99.57,48,4
2544,101.65,1,5
2545,98.81,2,5
2546,93.51,3,5
2547,93.5,4,5
2548,91.67,5,5
2549,88.02,6,5
2550,84.99,7,5
2551,82.37,8,5
2552,82.4,9,5
2553,82.17,10,5
2554,81.88,11,5
2555,85.01,12,5
2556,84.95,13,5
2557,87.43,14,5
2558,92.04,15,5
2559,99.67,16,5
2560,109.61,17,5
2561,111.26,18,5
2562,111.67,19,5
2563,111.95,20,5
2564,115.24,21,5
2565,231.51,22,5
2566,120.29,23,5
2567,112.15,24,5
2568,111.68,25,5
2569,111.42,26,5
2570,111.35,27,5
2571,111.05,28,5
2572,111.35,29,5
2573,110.63,30,5
2574,105.35,31,5
2575,105.45,32,5
2576,105.03,33,5
2577,101.33,34,5
2578,100.43,35,5
2579,99.75,36,5
2580,105.6,37,5
2581,105.86,38,5
2582,105.5,39,5
2583,105.72,40,5
