"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Mar 2019","18","CCGT/COGEN/TRIGEN","2737.174","2588.616"
"MG","02 Mar 2019","18","GT","-0.028","-0.028"
"MG","02 Mar 2019","18","IGS","5.980","1.486"
"MG","02 Mar 2019","18","ST","52.800","51.105"
"MG","02 Mar 2019","19","CCGT/COGEN/TRIGEN","2805.673","2656.791"
"MG","02 Mar 2019","19","GT","-0.029","-0.029"
"MG","02 Mar 2019","19","IGS","9.009","2.704"
"MG","02 Mar 2019","19","ST","51.806","50.114"
"MG","02 Mar 2019","20","CCGT/COGEN/TRIGEN","2842.488","2693.514"
"MG","02 Mar 2019","20","GT","-0.032","-0.032"
"MG","02 Mar 2019","20","IGS","11.652","3.730"
"MG","02 Mar 2019","20","ST","51.944","50.250"
"MG","02 Mar 2019","21","CCGT/COGEN/TRIGEN","2869.607","2721.020"
"MG","02 Mar 2019","21","GT","-0.032","-0.032"
"MG","02 Mar 2019","21","IGS","15.577","6.662"
"MG","02 Mar 2019","21","ST","54.677","53.004"
"MG","02 Mar 2019","22","CCGT/COGEN/TRIGEN","2891.818","2742.779"
"MG","02 Mar 2019","22","GT","-0.057","-0.057"
"MG","02 Mar 2019","22","IGS","18.026","7.961"
"MG","02 Mar 2019","22","ST","53.403","51.740"
"MG","02 Mar 2019","23","CCGT/COGEN/TRIGEN","2907.149","2758.368"
"MG","02 Mar 2019","23","GT","-0.072","-0.072"
"MG","02 Mar 2019","23","IGS","19.733","8.948"
"MG","02 Mar 2019","23","ST","53.339","51.695"
"MG","02 Mar 2019","24","CCGT/COGEN/TRIGEN","2898.718","2750.323"
"MG","02 Mar 2019","24","GT","-0.069","-0.069"
"MG","02 Mar 2019","24","IGS","20.861","9.784"
"MG","02 Mar 2019","24","ST","52.490","50.799"
"MG","02 Mar 2019","25","CCGT/COGEN/TRIGEN","2880.218","2732.328"
"MG","02 Mar 2019","25","GT","-0.060","-0.060"
"MG","02 Mar 2019","25","IGS","21.165","10.103"
"MG","02 Mar 2019","25","ST","51.286","49.597"
"MG","02 Mar 2019","26","CCGT/COGEN/TRIGEN","2870.340","2722.751"
"MG","02 Mar 2019","26","GT","-0.035","-0.035"
"MG","02 Mar 2019","26","IGS","19.109","7.681"
"MG","02 Mar 2019","26","ST","52.204","50.552"
"MG","02 Mar 2019","27","CCGT/COGEN/TRIGEN","2874.173","2727.151"
"MG","02 Mar 2019","27","GT","-0.034","-0.034"
"MG","02 Mar 2019","27","IGS","18.158","7.359"
"MG","02 Mar 2019","27","ST","52.298","50.635"
"MG","02 Mar 2019","28","CCGT/COGEN/TRIGEN","2873.231","2725.773"
"MG","02 Mar 2019","28","GT","-0.035","-0.035"
"MG","02 Mar 2019","28","IGS","18.842","7.669"
"MG","02 Mar 2019","28","ST","52.434","50.754"
"MG","02 Mar 2019","29","CCGT/COGEN/TRIGEN","2881.133","2732.682"
"MG","02 Mar 2019","29","GT","-0.036","-0.036"
"MG","02 Mar 2019","29","IGS","17.840","6.853"
"MG","02 Mar 2019","29","ST","52.707","51.021"
"MG","02 Mar 2019","30","CCGT/COGEN/TRIGEN","2884.026","2734.914"
"MG","02 Mar 2019","30","GT","-0.036","-0.036"
