"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Jul 2019","22","IGS","18.470","5.473"
"MG","02 Jul 2019","22","ST","45.174","43.432"
"MG","02 Jul 2019","23","CCGT/COGEN/TRIGEN","3381.074","3156.946"
"MG","02 Jul 2019","23","GT","-0.032","-0.032"
"MG","02 Jul 2019","23","IGS","22.163","7.813"
"MG","02 Jul 2019","23","ST","44.875","43.123"
"MG","02 Jul 2019","24","CCGT/COGEN/TRIGEN","3359.950","3135.112"
"MG","02 Jul 2019","24","GT","-0.034","-0.034"
"MG","02 Jul 2019","24","IGS","24.420","9.275"
"MG","02 Jul 2019","24","ST","43.554","41.774"
"MG","02 Jul 2019","25","CCGT/COGEN/TRIGEN","3328.477","3104.316"
"MG","02 Jul 2019","25","GT","-0.033","-0.033"
"MG","02 Jul 2019","25","IGS","24.680","9.484"
"MG","02 Jul 2019","25","ST","42.718","40.954"
"MG","02 Jul 2019","26","CCGT/COGEN/TRIGEN","3318.457","3094.735"
"MG","02 Jul 2019","26","GT","-0.034","-0.034"
"MG","02 Jul 2019","26","IGS","25.411","10.215"
"MG","02 Jul 2019","26","ST","44.061","42.293"
"MG","02 Jul 2019","27","CCGT/COGEN/TRIGEN","3343.839","3122.030"
"MG","02 Jul 2019","27","GT","-0.034","-0.034"
"MG","02 Jul 2019","27","IGS","23.880","9.928"
"MG","02 Jul 2019","27","ST","43.575","41.811"
"MG","02 Jul 2019","28","CCGT/COGEN/TRIGEN","3362.760","3140.561"
"MG","02 Jul 2019","28","GT","-0.036","-0.036"
"MG","02 Jul 2019","28","IGS","25.538","11.095"
"MG","02 Jul 2019","28","ST","43.231","41.472"
"MG","02 Jul 2019","29","CCGT/COGEN/TRIGEN","3388.450","3166.891"
"MG","02 Jul 2019","29","GT","-0.036","-0.036"
"MG","02 Jul 2019","29","IGS","24.035","9.784"
"MG","02 Jul 2019","29","ST","42.944","41.196"
"MG","02 Jul 2019","30","CCGT/COGEN/TRIGEN","3398.117","3176.317"
"MG","02 Jul 2019","30","GT","-0.035","-0.035"
"MG","02 Jul 2019","30","IGS","19.635","6.966"
"MG","02 Jul 2019","30","ST","43.213","41.449"
"MG","02 Jul 2019","31","CCGT/COGEN/TRIGEN","3394.573","3171.658"
"MG","02 Jul 2019","31","GT","-0.034","-0.034"
"MG","02 Jul 2019","31","IGS","18.048","6.662"
"MG","02 Jul 2019","31","ST","42.933","41.108"
"MG","02 Jul 2019","32","CCGT/COGEN/TRIGEN","3375.466","3157.750"
"MG","02 Jul 2019","32","GT","-0.034","-0.034"
"MG","02 Jul 2019","32","IGS","15.250","5.258"
"MG","02 Jul 2019","32","ST","41.979","40.253"
"MG","02 Jul 2019","33","CCGT/COGEN/TRIGEN","3394.618","3177.444"
"MG","02 Jul 2019","33","GT","-0.033","-0.033"
"MG","02 Jul 2019","33","IGS","16.031","6.204"
"MG","02 Jul 2019","33","ST","41.460","39.697"
"MG","02 Jul 2019","34","CCGT/COGEN/TRIGEN","3388.956","3171.805"
"MG","02 Jul 2019","34","GT","-0.033","-0.033"
"MG","02 Jul 2019","34","IGS","10.945","2.717"
"MG","02 Jul 2019","34","ST","42.062","40.275"
"MG","02 Jul 2019","35","CCGT/COGEN/TRIGEN","3360.016","3141.896"
"MG","02 Jul 2019","35","GT","-0.031","-0.031"
"MG","02 Jul 2019","35","IGS","4.359","0.274"
"MG","02 Jul 2019","35","ST","42.704","40.933"
"MG","02 Jul 2019","36","CCGT/COGEN/TRIGEN","3312.948","3095.018"
"MG","02 Jul 2019","36","GT","-0.032","-0.032"
"MG","02 Jul 2019","36","IGS","3.125","0.543"
"MG","02 Jul 2019","36","ST","43.110","41.327"
"MG","02 Jul 2019","37","CCGT/COGEN/TRIGEN","3249.904","3032.883"
"MG","02 Jul 2019","37","GT","-0.033","-0.033"
"MG","02 Jul 2019","37","IGS","2.786","0.361"
"MG","02 Jul 2019","37","ST","42.765","40.986"
"MG","02 Jul 2019","38","CCGT/COGEN/TRIGEN","3235.939","3019.036"
"MG","02 Jul 2019","38","GT","-0.034","-0.034"
"MG","02 Jul 2019","38","IGS","1.039","0.079"
"MG","02 Jul 2019","38","ST","43.750","41.915"
"MG","02 Jul 2019","39","CCGT/COGEN/TRIGEN","3238.420","3021.927"
"MG","02 Jul 2019","39","GT","-0.033","-0.033"
