"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","01 Apr 2019","48","IGS","-0.002","-0.002"
"MG","01 Apr 2019","48","ST","42.611","40.865"
"MG","02 Apr 2019","1","CCGT/COGEN/TRIGEN","2579.776","2412.295"
"MG","02 Apr 2019","1","GT","-0.036","-0.036"
"MG","02 Apr 2019","1","IGS","-0.002","-0.002"
"MG","02 Apr 2019","1","ST","44.047","42.233"
"MG","02 Apr 2019","2","CCGT/COGEN/TRIGEN","2521.227","2353.882"
"MG","02 Apr 2019","2","GT","-0.033","-0.033"
"MG","02 Apr 2019","2","IGS","-0.002","-0.002"
"MG","02 Apr 2019","2","ST","44.449","42.694"
"MG","02 Apr 2019","3","CCGT/COGEN/TRIGEN","2472.654","2306.260"
"MG","02 Apr 2019","3","GT","-0.033","-0.033"
"MG","02 Apr 2019","3","IGS","-0.002","-0.002"
"MG","02 Apr 2019","3","ST","43.812","42.054"
"MG","02 Apr 2019","4","CCGT/COGEN/TRIGEN","2438.496","2271.760"
"MG","02 Apr 2019","4","GT","-0.034","-0.034"
"MG","02 Apr 2019","4","IGS","-0.002","-0.002"
"MG","02 Apr 2019","4","ST","43.883","42.117"
"MG","02 Apr 2019","5","CCGT/COGEN/TRIGEN","2412.737","2245.110"
"MG","02 Apr 2019","5","GT","-0.033","-0.033"
"MG","02 Apr 2019","5","IGS","-0.003","-0.003"
"MG","02 Apr 2019","5","ST","41.120","39.342"
"MG","02 Apr 2019","6","CCGT/COGEN/TRIGEN","2384.588","2215.970"
"MG","02 Apr 2019","6","GT","-0.033","-0.033"
"MG","02 Apr 2019","6","IGS","-0.002","-0.002"
"MG","02 Apr 2019","6","ST","42.213","40.432"
"MG","02 Apr 2019","7","CCGT/COGEN/TRIGEN","2367.244","2198.724"
"MG","02 Apr 2019","7","GT","-0.033","-0.033"
"MG","02 Apr 2019","7","IGS","-0.002","-0.002"
"MG","02 Apr 2019","7","ST","41.563","39.770"
"MG","02 Apr 2019","8","CCGT/COGEN/TRIGEN","2354.452","2185.625"
"MG","02 Apr 2019","8","GT","-0.033","-0.033"
"MG","02 Apr 2019","8","IGS","-0.002","-0.002"
"MG","02 Apr 2019","8","ST","42.160","40.407"
"MG","02 Apr 2019","9","CCGT/COGEN/TRIGEN","2352.093","2183.348"
"MG","02 Apr 2019","9","GT","-0.033","-0.033"
"MG","02 Apr 2019","9","IGS","-0.002","-0.002"
"MG","02 Apr 2019","9","ST","41.885","40.124"
"MG","02 Apr 2019","10","CCGT/COGEN/TRIGEN","2357.793","2189.169"
"MG","02 Apr 2019","10","GT","-0.033","-0.033"
"MG","02 Apr 2019","10","IGS","-0.002","-0.002"
"MG","02 Apr 2019","10","ST","42.401","40.649"
"MG","02 Apr 2019","11","CCGT/COGEN/TRIGEN","2383.862","2214.988"
"MG","02 Apr 2019","11","GT","-0.033","-0.033"
"MG","02 Apr 2019","11","IGS","-0.002","-0.002"
"MG","02 Apr 2019","11","ST","42.734","40.962"
"MG","02 Apr 2019","12","CCGT/COGEN/TRIGEN","2441.009","2272.250"
"MG","02 Apr 2019","12","GT","-0.033","-0.033"
"MG","02 Apr 2019","12","IGS","-0.002","-0.002"
"MG","02 Apr 2019","12","ST","43.432","41.678"
"MG","02 Apr 2019","13","CCGT/COGEN/TRIGEN","2538.690","2369.196"
"MG","02 Apr 2019","13","GT","-0.033","-0.033"
"MG","02 Apr 2019","13","IGS","-0.002","-0.002"
"MG","02 Apr 2019","13","ST","43.339","41.501"
"MG","02 Apr 2019","14","CCGT/COGEN/TRIGEN","2619.434","2448.397"
"MG","02 Apr 2019","14","GT","-0.033","-0.033"
"MG","02 Apr 2019","14","IGS","-0.003","-0.003"
"MG","02 Apr 2019","14","ST","44.441","42.649"
"MG","02 Apr 2019","15","CCGT/COGEN/TRIGEN","2704.691","2534.380"
"MG","02 Apr 2019","15","GT","-0.030","-0.030"
"MG","02 Apr 2019","15","IGS","0.245","0.000"
"MG","02 Apr 2019","15","ST","43.969","42.173"
"MG","02 Apr 2019","16","CCGT/COGEN/TRIGEN","2816.588","2647.954"
"MG","02 Apr 2019","16","GT","-0.029","-0.029"
"MG","02 Apr 2019","16","IGS","1.164","0.017"
"MG","02 Apr 2019","16","ST","44.636","42.847"
"MG","02 Apr 2019","17","CCGT/COGEN/TRIGEN","2952.142","2784.192"
"MG","02 Apr 2019","17","GT","-0.028","-0.028"
"MG","02 Apr 2019","17","IGS","2.833","0.169"
"MG","02 Apr 2019","17","ST","43.478","41.675"
"MG","02 Apr 2019","18","CCGT/COGEN/TRIGEN","3045.845","2878.539"
"MG","02 Apr 2019","18","GT","-0.030","-0.030"
"MG","02 Apr 2019","18","IGS","4.867","0.450"
"MG","02 Apr 2019","18","ST","44.501","42.701"
