"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 May 2019","3","CCGT/COGEN/TRIGEN","2635.609","2475.175"
"MG","02 May 2019","3","GT","-0.032","-0.032"
"MG","02 May 2019","3","IGS","-0.004","-0.004"
"MG","02 May 2019","3","ST","46.536","44.164"
"MG","02 May 2019","4","CCGT/COGEN/TRIGEN","2575.135","2414.492"
"MG","02 May 2019","4","GT","-0.032","-0.032"
"MG","02 May 2019","4","IGS","-0.004","-0.004"
"MG","02 May 2019","4","ST","48.847","46.478"
"MG","02 May 2019","5","CCGT/COGEN/TRIGEN","2548.511","2387.564"
"MG","02 May 2019","5","GT","-0.033","-0.033"
"MG","02 May 2019","5","IGS","-0.004","-0.004"
"MG","02 May 2019","5","ST","50.784","48.424"
"MG","02 May 2019","6","CCGT/COGEN/TRIGEN","2526.365","2365.258"
"MG","02 May 2019","6","GT","-0.033","-0.033"
"MG","02 May 2019","6","IGS","-0.004","-0.004"
"MG","02 May 2019","6","ST","51.270","48.907"
"MG","02 May 2019","7","CCGT/COGEN/TRIGEN","2498.736","2337.639"
"MG","02 May 2019","7","GT","-0.033","-0.033"
"MG","02 May 2019","7","IGS","-0.004","-0.004"
"MG","02 May 2019","7","ST","50.840","48.477"
"MG","02 May 2019","8","CCGT/COGEN/TRIGEN","2484.235","2323.229"
"MG","02 May 2019","8","GT","-0.033","-0.033"
"MG","02 May 2019","8","IGS","-0.004","-0.004"
"MG","02 May 2019","8","ST","50.899","48.542"
"MG","02 May 2019","9","CCGT/COGEN/TRIGEN","2476.343","2315.148"
"MG","02 May 2019","9","GT","-0.034","-0.034"
"MG","02 May 2019","9","IGS","-0.004","-0.004"
"MG","02 May 2019","9","ST","50.470","48.118"
"MG","02 May 2019","10","CCGT/COGEN/TRIGEN","2477.437","2316.514"
"MG","02 May 2019","10","GT","-0.033","-0.033"
"MG","02 May 2019","10","IGS","-0.004","-0.004"
"MG","02 May 2019","10","ST","49.536","47.178"
"MG","02 May 2019","11","CCGT/COGEN/TRIGEN","2510.759","2350.517"
"MG","02 May 2019","11","GT","-0.033","-0.033"
"MG","02 May 2019","11","IGS","-0.004","-0.004"
"MG","02 May 2019","11","ST","50.308","47.933"
"MG","02 May 2019","12","CCGT/COGEN/TRIGEN","2572.083","2412.129"
"MG","02 May 2019","12","GT","-0.033","-0.033"
"MG","02 May 2019","12","IGS","-0.004","-0.004"
"MG","02 May 2019","12","ST","48.851","46.503"
"MG","02 May 2019","13","CCGT/COGEN/TRIGEN","2660.832","2500.381"
"MG","02 May 2019","13","GT","-0.033","-0.033"
"MG","02 May 2019","13","IGS","-0.006","-0.006"
"MG","02 May 2019","13","ST","49.645","47.336"
"MG","02 May 2019","14","CCGT/COGEN/TRIGEN","2751.120","2589.798"
"MG","02 May 2019","14","GT","-0.033","-0.033"
"MG","02 May 2019","14","IGS","-0.004","-0.004"
"MG","02 May 2019","14","ST","51.054","48.803"
"MG","02 May 2019","15","CCGT/COGEN/TRIGEN","2835.263","2674.777"
"MG","02 May 2019","15","GT","-0.029","-0.029"
"MG","02 May 2019","15","IGS","0.370","0.004"
"MG","02 May 2019","15","ST","51.111","48.828"
"MG","02 May 2019","16","CCGT/COGEN/TRIGEN","2961.644","2802.464"
"MG","02 May 2019","16","GT","-0.029","-0.029"
"MG","02 May 2019","16","IGS","1.747","0.066"
"MG","02 May 2019","16","ST","51.451","49.153"
"MG","02 May 2019","17","CCGT/COGEN/TRIGEN","3094.331","2935.437"
"MG","02 May 2019","17","GT","-0.030","-0.030"
"MG","02 May 2019","17","IGS","3.932","0.520"
"MG","02 May 2019","17","ST","50.455","48.202"
