"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","06 Jan 2017","4","68.26","68.25","0.01","-0.80","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","5","65.89","66.09","0.02","-1.02","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","6","65.36","65.42","0.01","-0.87","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","7","63.67","63.65","0.00","-0.78","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","8","63.01","62.93","0.00","-0.72","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","9","63.05","62.92","0.00","-0.67","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","10","65.47","65.40","0.00","-0.73","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","11","66.30","66.35","0.00","-0.85","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","12","70.38","70.46","0.02","-0.90","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","13","74.69","74.94","0.03","-1.08","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","14","75.81","76.08","0.02","-1.09","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","15","75.43","75.66","0.02","-1.05","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","16","80.09","80.29","0.00","-1.00","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","17","87.38","87.71","0.09","-1.22","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","18","82.54","82.60","0.03","-0.89","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","19","87.24","87.11","0.11","-0.78","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","20","88.00","87.74","0.08","-0.62","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","21","89.63","89.99","0.02","-1.18","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","22","90.69","91.21","0.03","-1.35","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","23","91.32","91.50","0.03","-1.01","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","24","90.91","91.50","0.03","-1.42","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","25","80.65","81.29","0.01","-1.44","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","26","80.82","80.75","0.15","-0.88","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","27","82.69","82.65","0.15","-0.91","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","28","88.58","88.58","0.16","-0.96","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","29","90.66","90.84","0.17","-1.15","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","30","90.69","90.61","0.17","-0.89","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","31","90.38","90.44","0.18","-1.04","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","32","89.94","90.06","0.24","-1.15","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","33","88.70","89.00","0.17","-1.26","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","34","87.40","87.75","0.11","-1.26","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","35","81.10","81.40","0.14","-1.24","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","36","80.10","80.36","0.02","-1.08","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","37","79.13","79.30","0.01","-0.98","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","38","78.88","79.21","0.02","-1.14","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","39","80.21","80.36","0.03","-0.98","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","40","80.71","80.77","0.02","-0.88","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","41","80.17","80.69","0.02","-1.34","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","42","79.84","80.76","0.03","-1.75","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","43","80.20","80.73","0.03","-1.35","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","44","78.68","79.31","0.04","-1.47","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","45","77.59","78.27","0.03","-1.51","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","46","75.61","76.22","0.03","-1.44","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","47","75.10","75.59","0.03","-1.32","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","06 Jan 2017","48","73.50","73.94","0.04","-1.28","0.00","0.29","0.2530","0.0085","0.2468"
"WEP","07 Jan 2017","1","85.18","85.30","0.51","-1.44","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","2","81.67","82.00","0.31","-1.45","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","3","79.13","79.30","0.37","-1.35","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","4","76.96","77.04","0.25","-1.14","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","5","74.82","74.99","0.25","-1.23","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","6","73.40","73.47","0.25","-1.13","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","7","71.93","72.10","0.31","-1.29","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","8","70.37","70.45","0.31","-1.20","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","9","68.72","68.80","0.02","-0.91","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","10","70.10","70.44","0.01","-1.16","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","11","70.38","70.43","0.31","-1.17","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","12","73.89","73.84","0.40","-1.16","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","13","73.75","73.89","0.20","-1.15","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","14","75.39","75.91","0.02","-1.35","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","15","75.33","75.53","0.22","-1.23","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","16","79.86","79.81","0.02","-0.78","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","17","92.12","92.24","0.02","-0.95","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","18","79.17","79.11","0.04","-0.79","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","19","86.77","86.75","0.13","-0.93","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","20","92.02","92.27","0.20","-1.26","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","21","93.19","93.28","0.19","-1.09","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","22","94.05","94.65","0.21","-1.63","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","23","92.80","93.37","0.19","-1.57","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","24","92.89","93.34","0.20","-1.46","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","25","91.95","92.27","0.34","-1.48","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","26","90.46","90.99","0.33","-1.67","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","27","89.40","89.48","0.33","-1.22","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","28","89.32","89.49","0.36","-1.34","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","29","86.50","86.48","0.39","-1.18","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","30","83.07","83.30","0.40","-1.44","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","31","84.68","84.85","0.45","-1.43","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","32","82.20","82.42","0.45","-1.48","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","33","77.85","78.09","0.40","-1.45","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","34","77.57","78.11","0.34","-1.69","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","35","77.45","78.10","0.25","-1.71","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","36","77.35","78.10","0.22","-1.78","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","37","77.12","78.10","0.14","-1.93","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","38","91.48","92.24","0.23","-1.80","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","39","94.95","94.90","0.23","-0.99","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","40","94.60","94.89","0.21","-1.31","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","41","93.20","93.38","0.20","-1.19","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","42","92.96","93.40","0.21","-1.46","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","43","92.71","93.40","0.27","-1.77","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","44","91.22","92.23","0.27","-2.10","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","45","84.33","85.22","0.22","-1.92","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","46","80.56","80.67","0.71","-1.64","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","47","79.22","79.96","0.04","-1.59","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","07 Jan 2017","48","86.25","87.21","0.04","-1.81","0.00","0.29","0.2530","0.0089","0.2595"
"WEP","08 Jan 2017","1","95.82","96.68","0.25","-1.93","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","2","94.75","95.51","0.26","-1.84","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","3","90.12","90.62","0.02","-1.34","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","4","80.94","81.51","0.01","-1.40","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","5","79.15","79.65","0.01","-1.33","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","6","78.57","79.11","0.00","-1.36","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","7","77.51","78.07","0.00","-1.37","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","8","76.58","77.03","0.00","-1.27","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","9","75.21","76.03","0.00","-1.64","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","10","75.20","75.92","0.00","-1.54","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","11","75.57","76.01","0.00","-1.26","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","12","76.01","76.36","0.01","-1.18","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","13","76.69","77.05","0.02","-1.20","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","14","76.04","76.59","0.02","-1.39","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","15","76.72","77.05","0.05","-1.20","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","16","78.30","79.09","0.02","-1.63","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","17","79.57","80.13","0.02","-1.40","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","18","80.86","81.16","0.04","-1.16","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","19","89.81","89.37","0.02","-0.40","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","20","92.13","92.34","0.04","-1.07","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","21","93.08","93.19","0.04","-0.97","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","22","90.18","90.57","0.11","-1.31","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","23","87.56","87.64","0.26","-1.16","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","24","86.60","86.77","0.35","-1.34","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","25","86.66","86.72","0.36","-1.23","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","26","86.98","86.75","0.35","-0.94","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","27","87.96","87.69","0.35","-0.90","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","28","88.16","88.17","0.37","-1.20","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","29","86.55","86.44","0.42","-1.13","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","30","87.49","87.62","0.56","-1.51","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","31","87.01","87.42","0.61","-1.84","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","32","86.12","86.75","0.57","-2.01","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","33","86.82","87.65","0.49","-2.14","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","34","85.71","86.70","0.35","-2.16","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","35","79.70","80.65","0.33","-2.10","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","36","79.53","80.64","0.18","-2.11","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","37","80.42","81.43","0.03","-1.86","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","38","87.20","87.58","0.23","-1.43","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","39","91.68","91.46","0.35","-0.95","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","40","91.16","91.45","0.14","-1.24","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","41","92.20","92.47","0.17","-1.26","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","42","94.09","94.49","0.18","-1.40","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","43","93.29","93.48","0.77","-1.78","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","44","92.29","92.63","1.10","-2.26","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","45","93.42","93.47","1.01","-1.88","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","46","92.08","92.36","0.89","-1.99","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","47","96.15","96.11","0.98","-1.76","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","08 Jan 2017","48","95.08","95.58","0.58","-1.90","0.00","0.29","0.2530","0.0091","0.2662"
"WEP","09 Jan 2017","1","93.55","93.42","0.31","-0.97","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","2","91.48","91.36","0.31","-0.97","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","3","80.42","80.59","0.02","-0.98","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","4","78.95","79.34","0.02","-1.19","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","5","78.04","78.26","0.02","-1.03","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","6","75.76","76.04","0.01","-1.08","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","7","75.21","75.50","0.00","-1.08","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","8","75.05","75.48","0.00","-1.22","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","9","75.11","75.49","0.00","-1.17","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","10","75.21","75.50","0.00","-1.08","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","11","75.63","76.04","0.00","-1.19","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","12","79.91","80.34","0.02","-1.24","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","13","89.69","90.63","0.02","-1.75","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","14","91.01","91.78","0.03","-1.59","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","15","91.48","91.67","0.20","-1.18","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","16","96.41","96.11","0.19","-0.68","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","17","101.45","101.61","0.30","-1.25","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","18","97.53","97.96","0.28","-1.50","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","19","101.25","101.12","0.30","-0.96","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","20","105.61","105.77","0.23","-1.18","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","21","115.33","115.62","0.18","-1.26","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","22","125.27","126.03","0.24","-1.79","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","23","114.80","115.65","0.20","-1.83","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","24","104.95","105.61","0.20","-1.64","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","25","96.66","96.98","0.18","-1.28","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","26","96.45","97.01","0.18","-1.53","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","27","97.55","97.94","0.15","-1.33","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","28","97.56","98.03","0.19","-1.45","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","29","97.48","97.90","0.19","-1.40","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","30","96.38","97.01","0.25","-1.67","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","31","96.32","96.99","0.26","-1.72","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","32","96.19","97.02","0.26","-1.88","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","33","96.33","96.88","0.25","-1.59","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","34","95.83","96.80","0.15","-1.91","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","35","92.83","93.55","0.21","-1.71","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","36","90.43","91.61","0.13","-2.10","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","37","91.65","92.54","0.02","-1.70","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","38","91.95","92.53","0.14","-1.51","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","39","95.46","95.70","0.18","-1.20","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","40","94.80","95.69","0.15","-1.82","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","41","94.20","94.58","0.19","-1.35","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","42","99.16","100.15","0.21","-1.99","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","43","99.56","100.54","0.42","-2.19","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","44","99.98","100.96","0.57","-2.33","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","45","95.86","96.97","0.46","-2.36","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","46","97.61","97.95","0.45","-1.58","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","47","96.19","96.75","0.46","-1.81","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","09 Jan 2017","48","93.13","93.32","0.42","-1.40","0.00","0.29","0.2530","0.0081","0.2372"
"WEP","10 Jan 2017","1","97.94","97.83","0.30","-0.98","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","2","95.58","96.04","0.31","-1.55","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","3","93.11","93.39","0.04","-1.10","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","4","91.93","92.26","0.02","-1.14","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","5","91.25","91.52","0.02","-1.08","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","6","88.12","88.39","0.02","-1.08","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","7","80.83","81.14","0.00","-1.10","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","8","80.16","80.66","0.00","-1.28","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","9","79.89","80.66","0.00","-1.56","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","10","79.90","80.83","0.00","-1.72","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","11","84.90","86.01","0.00","-1.90","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","12","92.39","93.28","0.02","-1.69","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","13","96.27","96.81","0.04","-1.36","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","14","97.24","97.91","0.06","-1.52","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","15","95.88","96.64","0.30","-1.85","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","16","103.61","103.72","0.33","-1.23","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","17","126.75","126.70","0.40","-1.14","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","18","116.09","115.75","0.47","-0.92","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","19","112.52","112.70","0.44","-1.40","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","20","101.75","101.51","0.30","-0.85","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","21","100.19","99.74","0.27","-0.61","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","22","95.42","95.11","0.13","-0.61","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","23","91.68","91.55","0.12","-0.78","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","24","88.03","88.50","0.15","-1.41","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","25","83.12","83.42","0.15","-1.24","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","26","85.86","86.50","0.02","-1.44","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","27","91.35","91.95","0.01","-1.40","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","28","94.41","94.55","0.16","-1.09","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","29","90.89","91.49","0.16","-1.55","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","30","90.68","91.48","0.18","-1.76","0.00","0.29","0.2530","0.0081","0.2371"
"WEP","10 Jan 2017","31","89.89","91.48","0.18","-2.56","0.00","0.29","0.2530","0.0081","0.2371"
