"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","27 Jun 2018","46","95.54","94.29","0.06","0.39","0.00","0.20","0.3016","0.0000","0.2989"
"WEP","27 Jun 2018","47","91.57","90.40","0.03","0.34","0.00","0.20","0.3016","0.0000","0.2989"
"WEP","27 Jun 2018","48","90.41","89.14","0.03","0.44","0.00","0.20","0.3016","0.0000","0.2989"
"WEP","28 Jun 2018","1","96.14","94.84","0.24","0.26","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","2","93.86","92.82","0.14","0.10","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","3","91.92","90.37","0.14","0.61","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","4","89.58","88.29","0.04","0.45","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","5","85.70","84.25","0.15","0.50","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","6","85.66","84.22","0.14","0.50","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","7","84.75","83.69","0.04","0.22","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","8","84.74","83.58","0.04","0.32","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","9","84.89","83.60","0.04","0.45","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","10","84.64","83.40","0.04","0.40","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","11","84.68","83.37","0.14","0.37","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","12","85.85","84.71","0.22","0.13","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","13","90.74","89.75","0.31","-0.12","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","14","92.72","92.46","0.31","-0.85","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","15","93.34","93.33","0.21","-1.00","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","16","98.50","98.17","0.16","-0.63","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","17","99.80","99.59","0.23","-0.82","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","18","108.97","107.95","0.33","-0.11","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","19","110.09","109.34","0.29","-0.34","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","20","109.64","109.39","0.17","-0.72","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","21","109.75","109.15","0.17","-0.37","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","22","109.65","109.37","0.17","-0.68","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","23","109.41","109.12","0.17","-0.68","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","24","104.06","103.97","0.12","-0.83","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","25","100.37","100.20","0.06","-0.69","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","26","100.12","100.23","0.06","-0.97","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","27","101.14","101.19","0.06","-0.91","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","28","100.81","100.61","0.06","-0.66","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","29","101.13","100.90","0.06","-0.63","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","30","100.48","100.68","0.06","-1.06","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","31","98.15","98.10","0.02","-0.77","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","32","98.39","98.27","0.03","-0.71","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","33","97.95","98.28","0.03","-1.16","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","34","93.51","93.86","0.22","-1.37","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","35","90.43","90.97","0.23","-1.57","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","36","88.48","88.96","0.17","-1.45","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","37","87.89","87.85","0.29","-1.05","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","38","88.02","87.81","0.29","-0.88","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","39","89.29","88.63","0.29","-0.43","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","40","89.40","88.95","0.04","-0.39","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","41","88.79","88.94","0.05","-1.00","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","42","99.51","99.96","0.26","-1.51","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","43","103.94","104.05","0.30","-1.21","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","44","100.40","100.49","0.27","-1.15","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","45","99.29","99.02","0.28","-0.80","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","46","94.93","94.39","0.25","-0.51","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","47","93.77","93.19","0.25","-0.46","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","28 Jun 2018","48","90.43","90.02","0.25","-0.64","0.00","0.20","0.3016","0.0000","0.2970"
"WEP","29 Jun 2018","1","95.66","96.02","0.02","-1.18","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","2","92.77","92.83","0.02","-0.87","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","3","85.36","85.24","0.02","-0.69","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","4","90.22","90.70","0.02","-1.30","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","5","84.44","84.49","0.02","-0.87","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","6","88.57","88.29","0.02","-0.53","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","7","87.89","87.49","0.02","-0.42","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","8","88.08","87.65","0.02","-0.39","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","9","84.96","84.64","0.02","-0.50","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","10","84.93","84.64","0.02","-0.53","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","11","88.38","88.29","0.02","-0.73","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","12","92.32","92.38","0.03","-0.89","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","13","93.96","94.48","0.03","-1.35","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","14","94.14","94.51","0.03","-1.20","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","15","92.50","92.69","0.17","-1.16","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","16","96.59","96.94","0.16","-1.30","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","17","100.23","100.87","0.17","-1.61","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","18","101.73","102.03","0.15","-1.25","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","19","105.22","105.57","0.34","-1.49","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","20","111.82","111.68","0.35","-1.01","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","21","113.46","112.95","0.34","-0.62","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","22","115.62","114.91","0.32","-0.41","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","23","111.77","111.41","0.32","-0.76","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","24","102.54","102.08","0.21","-0.55","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","25","101.19","100.65","0.20","-0.46","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","26","105.79","105.69","0.18","-0.88","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","27","105.76","105.78","0.18","-1.00","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","28","105.97","105.74","0.18","-0.75","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","29","98.76","98.34","0.21","-0.59","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","30","94.71","94.19","0.18","-0.46","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","31","93.64","93.06","0.21","-0.43","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","32","93.16","92.72","0.21","-0.57","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","33","93.16","92.71","0.24","-0.58","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","34","91.21","90.93","0.20","-0.72","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","35","90.88","90.57","0.24","-0.73","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","36","88.89","88.47","0.44","-0.82","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","37","88.59","87.92","0.44","-0.57","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","38","88.54","88.00","0.44","-0.70","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","39","89.71","89.33","0.29","-0.71","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","40","90.95","90.67","0.25","-0.77","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","41","105.35","105.36","0.42","-1.23","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","42","99.68","99.19","0.33","-0.64","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","43","98.28","97.49","0.33","-0.34","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","44","95.09","94.64","0.03","-0.38","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","45","93.81","93.21","0.03","-0.23","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","46","92.51","91.81","0.03","-0.13","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","47","91.73","90.83","0.03","0.07","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","29 Jun 2018","48","91.10","90.44","0.03","-0.17","0.00","0.20","0.3016","0.0000","0.2976"
"WEP","30 Jun 2018","1","89.85","88.88","0.06","0.10","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","2","86.37","85.16","0.23","0.17","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","3","85.36","84.13","0.22","0.19","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","4","86.55","85.13","0.21","0.40","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","5","88.29","86.94","0.23","0.31","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","6","86.21","84.93","0.21","0.25","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","7","85.52","84.38","0.21","0.12","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","8","85.55","84.31","0.21","0.22","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","9","85.83","84.38","0.21","0.43","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","10","85.40","84.13","0.21","0.25","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","11","85.27","84.11","0.22","0.12","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","12","86.26","84.92","0.42","0.11","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","13","86.51","85.74","0.29","-0.34","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","14","88.14","87.42","0.30","-0.39","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","15","87.68","87.28","0.34","-0.75","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","16","89.98","89.33","0.34","-0.50","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","17","99.14","98.59","0.33","-0.60","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","18","93.91","93.50","0.32","-0.72","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","19","101.02","100.64","0.28","-0.72","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","20","104.45","104.29","0.26","-0.91","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","21","109.87","109.81","0.28","-1.03","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","22","112.41","112.43","0.30","-1.14","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","23","123.28","123.19","0.57","-1.29","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","24","118.98","118.89","0.45","-1.17","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","25","117.05","116.96","0.39","-1.12","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","26","115.19","114.93","0.37","-0.93","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","27","113.59","113.07","0.33","-0.63","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","28","113.03","112.55","0.33","-0.66","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","29","113.00","112.43","0.34","-0.58","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","30","110.43","109.82","0.30","-0.51","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","31","106.31","105.94","0.23","-0.68","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","32","104.85","104.74","0.22","-0.92","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","33","101.73","101.85","0.17","-1.10","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","34","100.61","100.68","0.17","-1.06","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","35","100.44","100.67","0.26","-1.31","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","36","99.74","99.90","0.31","-1.29","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","37","100.89","100.67","0.31","-0.91","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","38","101.50","101.51","0.28","-1.11","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","39","106.20","106.47","0.31","-1.39","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","40","110.13","109.92","0.37","-0.98","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","41","110.51","110.63","0.37","-1.30","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","42","110.52","110.40","0.36","-1.05","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","43","109.90","109.85","0.36","-1.12","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","44","105.76","105.84","0.25","-1.14","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","45","101.75","100.92","0.26","-0.25","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","46","95.22","94.62","0.06","-0.28","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","47","93.27","92.19","0.04","0.23","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","30 Jun 2018","48","95.39","94.59","0.06","-0.08","0.00","0.20","0.3016","0.0000","0.3138"
"WEP","01 Jul 2018","1","93.57","93.04","0.12","-0.39","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","2","90.60","89.90","0.02","-0.12","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","3","88.80","88.35","0.02","-0.38","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","4","91.12","90.23","0.02","0.06","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","5","91.56","90.77","0.02","-0.04","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","6","90.58","89.87","0.02","-0.11","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","7","89.01","88.16","0.02","0.03","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","8","88.47","87.65","0.02","-0.01","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","9","86.61","85.83","0.02","-0.05","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","10","86.62","85.93","0.02","-0.13","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","11","88.40","87.62","0.02","-0.05","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","12","88.49","87.84","0.21","-0.37","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","13","88.22","87.75","0.33","-0.67","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","14","88.31","87.66","0.33","-0.49","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","15","88.09","87.10","0.55","-0.36","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","16","86.76","85.51","0.55","-0.11","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","17","88.82","87.80","0.55","-0.33","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","18","90.62","89.87","0.54","-0.60","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","19","92.33","91.95","0.40","-0.82","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","20","100.73","100.53","0.31","-0.92","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","21","103.32","103.34","0.30","-1.13","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","22","94.36","94.41","0.21","-1.07","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","23","99.87","99.65","0.20","-0.79","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","24","93.09","92.80","0.07","-0.59","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","25","93.20","92.70","0.07","-0.37","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","26","92.82","92.03","0.40","-0.42","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","27","93.35","92.53","0.40","-0.39","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","28","93.28","92.54","0.41","-0.47","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","29","92.77","91.98","0.41","-0.43","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","30","92.80","91.98","0.40","-0.38","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","31","92.76","91.96","0.40","-0.41","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","32","92.74","91.90","0.40","-0.36","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","33","92.72","91.87","0.42","-0.38","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","34","92.50","91.62","0.55","-0.48","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","35","93.03","91.87","0.81","-0.46","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","36","93.46","91.87","1.45","-0.67","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","37","93.37","91.84","1.37","-0.64","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","38","101.67","100.68","1.20","-1.01","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","39","106.30","105.21","1.32","-1.04","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","40","111.69","110.97","0.77","-0.86","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","41","112.83","111.89","0.77","-0.64","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","42","113.64","112.88","0.36","-0.41","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","43","112.72","111.90","0.41","-0.40","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","44","105.30","104.61","0.28","-0.39","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","45","100.19","98.91","0.30","0.18","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","46","92.62","91.28","0.28","0.26","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","47","89.01","87.72","0.28","0.21","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","01 Jul 2018","48","86.16","85.18","0.21","-0.03","0.00","0.19","0.3016","0.0000","0.3153"
"WEP","02 Jul 2018","1","85.72","84.95","0.27","-0.28","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","2","85.80","84.94","0.22","-0.14","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","3","82.60","81.74","0.05","0.03","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","4","85.09","84.07","0.04","0.21","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","5","84.71","83.72","0.22","-0.01","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","6","76.58","75.61","0.23","-0.04","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","7","76.56","75.56","0.23","0.00","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","8","71.53","70.49","0.23","0.04","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","9","71.33","70.49","0.23","-0.17","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","10","71.51","70.58","0.21","-0.06","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","11","76.35","75.62","0.23","-0.28","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","12","85.16","84.47","0.42","-0.51","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","13","87.44","86.30","0.83","-0.46","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","14","88.19","87.80","0.28","-0.67","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","15","93.55","94.00","0.31","-1.53","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","16","97.13","97.20","0.31","-1.15","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","17","104.41","103.98","0.27","-0.61","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","18","111.92","111.67","0.27","-0.80","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","19","113.83","113.70","0.28","-0.92","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","20","114.94","114.80","0.31","-0.95","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","21","113.88","113.53","0.32","-0.75","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","22","112.61","112.01","0.30","-0.48","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","23","108.80","107.88","0.21","-0.06","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","24","104.05","103.85","0.14","-0.71","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","25","102.85","102.92","0.12","-0.97","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","26","102.97","102.93","0.11","-0.85","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","27","104.23","103.75","0.13","-0.42","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","28","104.14","103.92","0.14","-0.69","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","29","103.64","103.96","0.14","-1.24","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","30","104.14","104.02","0.15","-0.81","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","31","104.08","104.02","0.08","-0.80","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","32","104.06","103.96","0.14","-0.82","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","33","104.22","103.94","0.14","-0.64","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","34","103.05","102.90","0.13","-0.76","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","35","98.45","98.71","0.12","-1.16","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","36","92.30","92.56","0.06","-1.10","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","37","91.34","91.55","0.04","-1.02","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","38","94.39","94.54","0.06","-0.99","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","39","103.16","103.57","0.18","-1.36","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","40","104.74","104.86","0.24","-1.13","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","41","100.79","101.00","0.17","-1.16","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","42","107.38","107.99","0.26","-1.64","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","43","105.79","105.86","0.24","-1.09","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","44","101.82","101.86","0.17","-0.99","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","45","94.66","94.35","0.05","-0.51","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","46","94.67","94.12","0.03","-0.26","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","47","92.25","92.18","0.04","-0.74","0.00","0.19","0.3016","0.0000","0.2848"
"WEP","02 Jul 2018","48","93.64","93.26","0.06","-0.46","0.00","0.19","0.3016","0.0000","0.2848"
