"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Jun 2019","26","CCGT/COGEN/TRIGEN","2785.048","2651.715"
"MG","02 Jun 2019","26","GT","-0.033","-0.033"
"MG","02 Jun 2019","26","IGS","22.916","11.375"
"MG","02 Jun 2019","26","ST","46.534","45.014"
"MG","02 Jun 2019","27","CCGT/COGEN/TRIGEN","2801.531","2651.295"
"MG","02 Jun 2019","27","GT","-0.033","-0.033"
"MG","02 Jun 2019","27","IGS","22.991","10.386"
"MG","02 Jun 2019","27","ST","47.172","45.674"
"MG","02 Jun 2019","28","CCGT/COGEN/TRIGEN","2807.588","2659.728"
"MG","02 Jun 2019","28","GT","-0.033","-0.033"
"MG","02 Jun 2019","28","IGS","23.791","11.522"
"MG","02 Jun 2019","28","ST","46.388","44.873"
"MG","02 Jun 2019","29","CCGT/COGEN/TRIGEN","2818.608","2670.963"
"MG","02 Jun 2019","29","GT","-0.033","-0.033"
"MG","02 Jun 2019","29","IGS","23.472","11.211"
"MG","02 Jun 2019","29","ST","46.522","45.008"
"MG","02 Jun 2019","30","CCGT/COGEN/TRIGEN","2826.506","2678.902"
"MG","02 Jun 2019","30","GT","-0.033","-0.033"
"MG","02 Jun 2019","30","IGS","20.857","9.607"
"MG","02 Jun 2019","30","ST","46.567","45.053"
"MG","02 Jun 2019","31","CCGT/COGEN/TRIGEN","2822.573","2674.244"
"MG","02 Jun 2019","31","GT","-0.033","-0.033"
"MG","02 Jun 2019","31","IGS","15.286","6.104"
"MG","02 Jun 2019","31","ST","45.263","43.733"
"MG","02 Jun 2019","32","CCGT/COGEN/TRIGEN","2827.746","2677.986"
"MG","02 Jun 2019","32","GT","-0.053","-0.053"
"MG","02 Jun 2019","32","IGS","12.952","4.810"
"MG","02 Jun 2019","32","ST","46.580","45.036"
"MG","02 Jun 2019","33","CCGT/COGEN/TRIGEN","2834.595","2684.873"
"MG","02 Jun 2019","33","GT","-0.049","-0.049"
"MG","02 Jun 2019","33","IGS","11.211","4.496"
"MG","02 Jun 2019","33","ST","47.033","45.518"
"MG","02 Jun 2019","34","CCGT/COGEN/TRIGEN","2840.042","2690.431"
"MG","02 Jun 2019","34","GT","-0.049","-0.049"
"MG","02 Jun 2019","34","IGS","8.412","2.852"
"MG","02 Jun 2019","34","ST","47.424","45.903"
"MG","02 Jun 2019","35","CCGT/COGEN/TRIGEN","2841.557","2692.289"
"MG","02 Jun 2019","35","GT","-0.038","-0.038"
"MG","02 Jun 2019","35","IGS","6.334","1.886"
"MG","02 Jun 2019","35","ST","45.064","43.537"
"MG","02 Jun 2019","36","CCGT/COGEN/TRIGEN","2838.948","2690.406"
"MG","02 Jun 2019","36","GT","-0.032","-0.032"
"MG","02 Jun 2019","36","IGS","4.119","0.759"
"MG","02 Jun 2019","36","ST","44.526","43.019"
"MG","02 Jun 2019","37","CCGT/COGEN/TRIGEN","2840.820","2692.026"
"MG","02 Jun 2019","37","GT","-0.032","-0.032"
"MG","02 Jun 2019","37","IGS","2.035","0.130"
"MG","02 Jun 2019","37","ST","45.680","44.137"
"MG","02 Jun 2019","38","CCGT/COGEN/TRIGEN","2868.595","2719.439"
"MG","02 Jun 2019","38","GT","-0.033","-0.033"
"MG","02 Jun 2019","38","IGS","0.640","0.016"
"MG","02 Jun 2019","38","ST","44.917","43.448"
"MG","02 Jun 2019","39","CCGT/COGEN/TRIGEN","2917.943","2768.219"
"MG","02 Jun 2019","39","GT","-0.034","-0.034"
"MG","02 Jun 2019","39","IGS","-0.001","-0.006"
"MG","02 Jun 2019","39","ST","44.075","42.537"
"MG","02 Jun 2019","40","CCGT/COGEN/TRIGEN","2945.519","2795.002"
"MG","02 Jun 2019","40","GT","-0.047","-0.047"
"MG","02 Jun 2019","40","IGS","-0.004","-0.004"
"MG","02 Jun 2019","40","ST","45.397","43.880"
"MG","02 Jun 2019","41","CCGT/COGEN/TRIGEN","2969.138","2818.810"
"MG","02 Jun 2019","41","GT","-0.052","-0.052"
"MG","02 Jun 2019","41","IGS","-0.004","-0.004"
"MG","02 Jun 2019","41","ST","44.453","42.932"
"MG","02 Jun 2019","42","CCGT/COGEN/TRIGEN","2981.738","2831.625"
"MG","02 Jun 2019","42","GT","-0.054","-0.054"
"MG","02 Jun 2019","42","IGS","-0.004","-0.004"
"MG","02 Jun 2019","42","ST","44.353","42.807"
"MG","02 Jun 2019","43","CCGT/COGEN/TRIGEN","2982.694","2833.562"
"MG","02 Jun 2019","43","GT","-0.049","-0.049"
"MG","02 Jun 2019","43","IGS","-0.004","-0.004"
"MG","02 Jun 2019","43","ST","44.438","42.900"
"MG","02 Jun 2019","44","CCGT/COGEN/TRIGEN","2962.521","2813.307"
"MG","02 Jun 2019","44","GT","-0.035","-0.035"
"MG","02 Jun 2019","44","IGS","-0.004","-0.004"
"MG","02 Jun 2019","44","ST","43.832","42.284"
"MG","02 Jun 2019","45","CCGT/COGEN/TRIGEN","2893.971","2744.573"
"MG","02 Jun 2019","45","GT","-0.035","-0.035"
"MG","02 Jun 2019","45","IGS","-0.006","-0.006"
"MG","02 Jun 2019","45","ST","42.141","40.597"
"MG","02 Jun 2019","46","CCGT/COGEN/TRIGEN","2833.965","2684.808"
"MG","02 Jun 2019","46","GT","-0.033","-0.033"
"MG","02 Jun 2019","46","IGS","-0.004","-0.004"
"MG","02 Jun 2019","46","ST","42.393","40.861"
"MG","02 Jun 2019","47","CCGT/COGEN/TRIGEN","2769.915","2621.287"
"MG","02 Jun 2019","47","GT","-0.033","-0.033"
"MG","02 Jun 2019","47","IGS","-0.004","-0.004"
"MG","02 Jun 2019","47","ST","42.768","41.258"
"MG","02 Jun 2019","48","CCGT/COGEN/TRIGEN","2721.086","2572.497"
"MG","02 Jun 2019","48","GT","-0.033","-0.033"
"MG","02 Jun 2019","48","IGS","-0.004","-0.004"
"MG","02 Jun 2019","48","ST","45.403","43.895"
"MG","03 Jun 2019","1","CCGT/COGEN/TRIGEN","2654.357","2509.103"
"MG","03 Jun 2019","1","GT","-0.032","-0.032"
"MG","03 Jun 2019","1","IGS","-0.004","-0.004"
"MG","03 Jun 2019","1","ST","47.541","46.019"
"MG","03 Jun 2019","2","CCGT/COGEN/TRIGEN","2598.405","2450.542"
"MG","03 Jun 2019","2","GT","-0.033","-0.033"
"MG","03 Jun 2019","2","IGS","-0.006","-0.006"
"MG","03 Jun 2019","2","ST","47.956","46.433"
"MG","03 Jun 2019","3","CCGT/COGEN/TRIGEN","2547.207","2399.536"
"MG","03 Jun 2019","3","GT","-0.032","-0.032"
"MG","03 Jun 2019","3","IGS","-0.004","-0.004"
"MG","03 Jun 2019","3","ST","47.983","46.470"
"MG","03 Jun 2019","4","CCGT/COGEN/TRIGEN","2527.642","2380.603"
"MG","03 Jun 2019","4","GT","-0.033","-0.033"
"MG","03 Jun 2019","4","IGS","-0.004","-0.004"
"MG","03 Jun 2019","4","ST","48.244","46.741"
"MG","03 Jun 2019","5","CCGT/COGEN/TRIGEN","2486.707","2339.400"
"MG","03 Jun 2019","5","GT","-0.032","-0.032"
"MG","03 Jun 2019","5","IGS","-0.004","-0.004"
