"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","03 Dec 2019","4","IGS","-0.003","-0.004"
"MG","03 Dec 2019","4","ST","55.095","53.223"
"MG","03 Dec 2019","5","CCGT/COGEN/TRIGEN","2405.078","2223.419"
"MG","03 Dec 2019","5","GT","-0.032","-0.032"
"MG","03 Dec 2019","5","IGS","-0.005","-0.006"
"MG","03 Dec 2019","5","ST","54.263","52.353"
"MG","03 Dec 2019","6","CCGT/COGEN/TRIGEN","2379.979","2198.208"
"MG","03 Dec 2019","6","GT","-0.032","-0.032"
"MG","03 Dec 2019","6","IGS","-0.006","-0.006"
"MG","03 Dec 2019","6","ST","54.173","52.271"
"MG","03 Dec 2019","7","CCGT/COGEN/TRIGEN","2369.391","2187.133"
"MG","03 Dec 2019","7","GT","-0.033","-0.033"
"MG","03 Dec 2019","7","IGS","-0.006","-0.006"
"MG","03 Dec 2019","7","ST","55.126","53.210"
"MG","03 Dec 2019","8","CCGT/COGEN/TRIGEN","2361.513","2179.484"
"MG","03 Dec 2019","8","GT","-0.031","-0.031"
"MG","03 Dec 2019","8","IGS","-0.004","-0.004"
"MG","03 Dec 2019","8","ST","55.120","53.213"
"MG","03 Dec 2019","9","CCGT/COGEN/TRIGEN","2350.399","2168.284"
"MG","03 Dec 2019","9","GT","-0.033","-0.033"
"MG","03 Dec 2019","9","IGS","-0.018","-0.018"
"MG","03 Dec 2019","9","ST","54.391","52.478"
"MG","03 Dec 2019","10","CCGT/COGEN/TRIGEN","2344.755","2161.845"
"MG","03 Dec 2019","10","GT","-0.033","-0.033"
"MG","03 Dec 2019","10","IGS","-0.006","-0.006"
"MG","03 Dec 2019","10","ST","54.390","52.475"
"MG","03 Dec 2019","11","CCGT/COGEN/TRIGEN","2371.169","2188.385"
"MG","03 Dec 2019","11","GT","-0.032","-0.032"
"MG","03 Dec 2019","11","IGS","-0.006","-0.006"
